Enc,Side,Source,Target,Rot,AdaptFrac,kind,Method,BAC
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTc-PCA,0.5092795958708544
Amp,Right,RTT,HTL,6,0.05,srcperm,SDM-HS4,0.5140566659345487
Amp,Right,RTT,HTL,6,0.05,srcperm,SDM-HSsrc,0.563017058349806
Amp,Right,RTT,HTL,6,0.05,srcperm,SDM-PCA,0.5868474998169705
Amp,Right,RTT,HTL,6,0.05,srcperm,COT-u,0.5198403982722015
Amp,Right,RTT,HTL,6,0.05,srcperm,SDMu-HS4,0.5073577860751153
Amp,Right,RTT,HTL,6,0.05,srcperm,SDMu-HSsrc,0.5460685262464309
Amp,Right,RTT,HTL,6,0.05,srcperm,SDMu-PCA,0.5028003514166484
Amp,Right,RTT,HTL,6,0.05,arcperm,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.05,arcperm,TargetOnly,0.49447250896844575
Amp,Right,RTT,HTL,6,0.05,arcperm,Source+Target,0.5296873856065598
Amp,Right,RTT,HTL,6,0.05,arcperm,COT,0.531792224906655
Amp,Right,RTT,HTL,6,0.05,arcperm,none-HS4,0.556958781755619
Amp,Right,RTT,HTL,6,0.05,arcperm,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.05,arcperm,none-PCA,0.5631817849037265
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTu-HS4,0.5688556995387657
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTu-HSsrc,0.5940588622886009
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTu-PCA,0.5907277253093198
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTc-HS4,0.48760890255509187
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTc-HSsrc,0.4061973790174976
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTc-PCA,0.507138150669888
Amp,Right,RTT,HTL,6,0.05,arcperm,SDM-HS4,0.5018119920931254
Amp,Right,RTT,HTL,6,0.05,arcperm,SDM-HSsrc,0.4311259975107987
Amp,Right,RTT,HTL,6,0.05,arcperm,SDM-PCA,0.4705871586499744
Amp,Right,RTT,HTL,6,0.05,arcperm,COT-u,0.5390951021304635
Amp,Right,RTT,HTL,6,0.05,arcperm,SDMu-HS4,0.5901237279449447
Amp,Right,RTT,HTL,6,0.05,arcperm,SDMu-HSsrc,0.5957976425799839
Amp,Right,RTT,HTL,6,0.05,arcperm,SDMu-PCA,0.5
Amp,Right,RTT,HTL,6,0.05,srcperm,NoAdapt,0.49505820338238526
Amp,Right,RTT,HTL,6,0.05,srcperm,TargetOnly,0.509627351929131
Amp,Right,RTT,HTL,6,0.05,srcperm,Source+Target,0.5069734241159675
Amp,Right,RTT,HTL,6,0.05,srcperm,COT,0.5080349952412329
Amp,Right,RTT,HTL,6,0.05,srcperm,none-HS4,0.4336335017204773
Amp,Right,RTT,HTL,6,0.05,srcperm,none-HSsrc,0.465206091221905
Amp,Right,RTT,HTL,6,0.05,srcperm,none-PCA,0.47289333040486126
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTu-HS4,0.3887546672523611
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTu-HSsrc,0.392561680942968
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTu-PCA,0.4552309832344974
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTc-HS4,0.508309539497767
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTc-HSsrc,0.5851087195255875
Amp,Right,RTT,HTL,6,0.05,srcperm,QOTc-PCA,0.5092795958708544
Amp,Right,RTT,HTL,6,0.05,srcperm,SDM-HS4,0.5140566659345487
Amp,Right,RTT,HTL,6,0.05,srcperm,SDM-HSsrc,0.5719488981623838
Amp,Right,RTT,HTL,6,0.05,srcperm,SDM-PCA,0.515026722307636
Amp,Right,RTT,HTL,6,0.05,srcperm,COT-u,0.45010615711252655
Amp,Right,RTT,HTL,6,0.05,srcperm,SDMu-HS4,0.3878578226810162
Amp,Right,RTT,HTL,6,0.05,srcperm,SDMu-HSsrc,0.3920125924298997
Amp,Right,RTT,HTL,6,0.05,srcperm,SDMu-PCA,0.5
Amp,Right,RTT,HTL,6,0.05,arcperm,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.05,arcperm,TargetOnly,0.50554579398199
Amp,Right,RTT,HTL,6,0.05,arcperm,Source+Target,0.5551650926129292
Amp,Right,RTT,HTL,6,0.05,arcperm,COT,0.504648949410645
Amp,Right,RTT,HTL,6,0.05,arcperm,none-HS4,0.5732301046928765
Amp,Right,RTT,HTL,6,0.05,arcperm,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.05,arcperm,none-PCA,0.5631817849037265
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTu-HS4,0.5746028259755472
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTu-HSsrc,0.5940588622886009
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTu-PCA,0.5907277253093198
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTc-HS4,0.5170400468555532
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTc-HSsrc,0.6290907094223588
Amp,Right,RTT,HTL,6,0.05,arcperm,QOTc-PCA,0.5102496522439417
Amp,Right,RTT,HTL,6,0.05,arcperm,SDM-HS4,0.5032579251775386
Amp,Right,RTT,HTL,6,0.05,arcperm,SDM-HSsrc,0.586774288015228
Amp,Right,RTT,HTL,6,0.05,arcperm,SDM-PCA,0.5173878029138297
Amp,Right,RTT,HTL,6,0.05,arcperm,COT-u,0.5390951021304635
Amp,Right,RTT,HTL,6,0.05,arcperm,SDMu-HS4,0.5712899919467018
Amp,Right,RTT,HTL,6,0.05,arcperm,SDMu-HSsrc,0.5957976425799839
Amp,Right,RTT,HTL,6,0.05,arcperm,SDMu-PCA,0.5
Amp,Right,RTT,HTL,6,0.2,real,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.2,real,TargetOnly,0.5520352880884398
Amp,Right,RTT,HTL,6,0.2,real,Source+Target,0.541602606340142
Amp,Right,RTT,HTL,6,0.2,real,COT,0.5543963686946336
Amp,Right,RTT,HTL,6,0.2,real,none-HS4,0.5617358518193133
Amp,Right,RTT,HTL,6,0.2,real,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.2,real,none-PCA,0.5663664982795227
Amp,Right,RTT,HTL,6,0.2,real,QOTu-HS4,0.5730104692876492
Amp,Right,RTT,HTL,6,0.2,real,QOTu-HSsrc,0.5950289186616883
Amp,Right,RTT,HTL,6,0.2,real,QOTu-PCA,0.5854747785342997
Amp,Right,RTT,HTL,6,0.2,real,QOTc-HS4,0.5415843033897064
Amp,Right,RTT,HTL,6,0.2,real,QOTc-HSsrc,0.6011970129584889
Amp,Right,RTT,HTL,6,0.2,real,QOTc-PCA,0.5543780657441979
Amp,Right,RTT,HTL,6,0.2,real,SDM-HS4,0.5255143129072406
Amp,Right,RTT,HTL,6,0.2,real,SDM-HSsrc,0.6002269565854015
Amp,Right,RTT,HTL,6,0.2,real,SDM-PCA,0.503660590087122
Amp,Right,RTT,HTL,6,0.2,real,COT-u,0.6354784391243868
Amp,Right,RTT,HTL,6,0.2,real,SDMu-HS4,0.5938575298338091
Amp,Right,RTT,HTL,6,0.2,real,SDMu-HSsrc,0.5964199428947947
Amp,Right,RTT,HTL,6,0.2,real,SDMu-PCA,0.5694230910022695
Amp,Right,RTT,HTL,6,0.2,srcperm,NoAdapt,0.4790248188007907
Amp,Right,RTT,HTL,6,0.2,srcperm,TargetOnly,0.5520352880884398
Amp,Right,RTT,HTL,6,0.2,srcperm,Source+Target,0.5253312834028846
Amp,Right,RTT,HTL,6,0.2,srcperm,COT,0.5431766600776045
Amp,Right,RTT,HTL,6,0.2,srcperm,none-HS4,0.4982795226590527
Amp,Right,RTT,HTL,6,0.2,srcperm,none-HSsrc,0.49467384142323745
Amp,Right,RTT,HTL,6,0.2,srcperm,none-PCA,0.46753056592722747
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTu-HS4,0.5313895599970715
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTu-HSsrc,0.5513214730214511
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTu-PCA,0.5645545061863972
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTc-HS4,0.5260084925690021
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTc-HSsrc,0.5854747785342997
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTc-PCA,0.48610806061937184
Amp,Right,RTT,HTL,6,0.2,srcperm,SDM-HS4,0.5647741415916245
Amp,Right,RTT,HTL,6,0.2,srcperm,SDM-HSsrc,0.5892085804231642
Amp,Right,RTT,HTL,6,0.2,srcperm,SDM-PCA,0.49244088147009296
Amp,Right,RTT,HTL,6,0.2,srcperm,COT-u,0.479665422066037
Amp,Right,RTT,HTL,6,0.2,srcperm,SDMu-HS4,0.48770041730726993
Amp,Right,RTT,HTL,6,0.2,srcperm,SDMu-HSsrc,0.586499743758694
Amp,Right,RTT,HTL,6,0.2,srcperm,SDMu-PCA,0.4958635332015521
Amp,Right,RTT,HTL,6,0.2,arcperm,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.2,arcperm,TargetOnly,0.5748041584303389
Amp,Right,RTT,HTL,6,0.2,arcperm,Source+Target,0.5397357053957098
Amp,Right,RTT,HTL,6,0.2,arcperm,COT,0.49546086829196867
Amp,Right,RTT,HTL,6,0.2,arcperm,none-HS4,0.5601434951314153
Amp,Right,RTT,HTL,6,0.2,arcperm,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.2,arcperm,none-PCA,0.5663664982795227
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTu-HS4,0.590251848597994
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTu-HSsrc,0.5950289186616883
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTu-PCA,0.5854747785342997
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTc-HS4,0.6032652463577128
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTc-HSsrc,0.6053517827073724
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTc-PCA,0.5090782634160627
Amp,Right,RTT,HTL,6,0.2,arcperm,SDM-HS4,0.4849183688410572
Amp,Right,RTT,HTL,6,0.2,arcperm,SDM-HSsrc,0.5553481221172853
Amp,Right,RTT,HTL,6,0.2,arcperm,SDM-PCA,0.5111464968152867
Amp,Right,RTT,HTL,6,0.2,arcperm,COT-u,0.6354784391243868
Amp,Right,RTT,HTL,6,0.2,arcperm,SDMu-HS4,0.5843033897064207
Amp,Right,RTT,HTL,6,0.2,arcperm,SDMu-HSsrc,0.5964199428947947
Amp,Right,RTT,HTL,6,0.2,arcperm,SDMu-PCA,0.5694230910022695
Amp,Right,RTT,HTL,6,0.2,srcperm,NoAdapt,0.49505820338238526
Amp,Right,RTT,HTL,6,0.2,srcperm,TargetOnly,0.5520352880884398
Amp,Right,RTT,HTL,6,0.2,srcperm,Source+Target,0.5643165678307344
Amp,Right,RTT,HTL,6,0.2,srcperm,COT,0.5441467164506919
Amp,Right,RTT,HTL,6,0.2,srcperm,none-HS4,0.4332125338604583
Amp,Right,RTT,HTL,6,0.2,srcperm,none-HSsrc,0.465206091221905
Amp,Right,RTT,HTL,6,0.2,srcperm,none-PCA,0.4288381287063474
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTu-HS4,0.3983088073797496
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTu-HSsrc,0.39318398125777876
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTu-PCA,0.410077604509847
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTc-HS4,0.5116772823779193
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTc-HSsrc,0.6088842521414453
Amp,Right,RTT,HTL,6,0.2,srcperm,QOTc-PCA,0.536862142177319
Amp,Right,RTT,HTL,6,0.2,srcperm,SDM-HS4,0.546910461966469
Amp,Right,RTT,HTL,6,0.2,srcperm,SDM-HSsrc,0.622794494472509
Amp,Right,RTT,HTL,6,0.2,srcperm,SDM-PCA,0.4914708250970056
Amp,Right,RTT,HTL,6,0.2,srcperm,COT-u,0.463137857822681
Amp,Right,RTT,HTL,6,0.2,srcperm,SDMu-HS4,0.4899882861117212
Amp,Right,RTT,HTL,6,0.2,srcperm,SDMu-HSsrc,0.37760817043707445
Amp,Right,RTT,HTL,6,0.2,srcperm,SDMu-PCA,0.4208946482172926
Amp,Right,RTT,HTL,6,0.2,arcperm,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.2,arcperm,TargetOnly,0.47494326085364963
Amp,Right,RTT,HTL,6,0.2,arcperm,Source+Target,0.5652134124020792
Amp,Right,RTT,HTL,6,0.2,arcperm,COT,0.44185152646606635
Amp,Right,RTT,HTL,6,0.2,arcperm,none-HS4,0.5770371183834835
Amp,Right,RTT,HTL,6,0.2,arcperm,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.2,arcperm,none-PCA,0.5663664982795227
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTu-HS4,0.5973167874661396
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTu-HSsrc,0.5950289186616883
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTu-PCA,0.5854747785342997
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTc-HS4,0.49163555165092615
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTc-HSsrc,0.5915696610293579
Amp,Right,RTT,HTL,6,0.2,arcperm,QOTc-PCA,0.46740244527417824
Amp,Right,RTT,HTL,6,0.2,arcperm,SDM-HS4,0.4596419942894795
Amp,Right,RTT,HTL,6,0.2,arcperm,SDM-HSsrc,0.48056226663738194
Amp,Right,RTT,HTL,6,0.2,arcperm,SDM-PCA,0.48122117285306387
Amp,Right,RTT,HTL,6,0.2,arcperm,COT-u,0.6354784391243868
Amp,Right,RTT,HTL,6,0.2,arcperm,SDMu-HS4,0.5875613148839594
Amp,Right,RTT,HTL,6,0.2,arcperm,SDMu-HSsrc,0.5964199428947947
Amp,Right,RTT,HTL,6,0.2,arcperm,SDMu-PCA,0.5694230910022695
Amp,Right,RTT,HTL,6,0.5,real,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.5,real,TargetOnly,0.5545244893476828
Amp,Right,RTT,HTL,6,0.5,real,Source+Target,0.5412548502818655
Amp,Right,RTT,HTL,6,0.5,real,COT,0.49421626766234716
Amp,Right,RTT,HTL,6,0.5,real,none-HS4,0.5697708470605461
Amp,Right,RTT,HTL,6,0.5,real,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.5,real,none-PCA,0.5679588549674208
Amp,Right,RTT,HTL,6,0.5,real,QOTu-HS4,0.5646277179881397
Amp,Right,RTT,HTL,6,0.5,real,QOTu-HSsrc,0.5888608243648876
Amp,Right,RTT,HTL,6,0.5,real,QOTu-PCA,0.6025697342411597
Amp,Right,RTT,HTL,6,0.5,real,QOTc-HS4,0.5744014935207555
Amp,Right,RTT,HTL,6,0.5,real,QOTc-HSsrc,0.6005747126436782
Amp,Right,RTT,HTL,6,0.5,real,QOTc-PCA,0.5357639651511823
Amp,Right,RTT,HTL,6,0.5,real,SDM-HS4,0.5800021963540523
Amp,Right,RTT,HTL,6,0.5,real,SDM-HSsrc,0.5993301120140566
Amp,Right,RTT,HTL,6,0.5,real,SDM-PCA,0.5069917270664032
Amp,Right,RTT,HTL,6,0.5,real,COT-u,0.5828574566220075
Amp,Right,RTT,HTL,6,0.5,real,SDMu-HS4,0.5567391463503917
Amp,Right,RTT,HTL,6,0.5,real,SDMu-HSsrc,0.5791053517827074
Amp,Right,RTT,HTL,6,0.5,real,SDMu-PCA,0.5490519071674353
Amp,Right,RTT,HTL,6,0.5,srcperm,NoAdapt,0.4790248188007907
Amp,Right,RTT,HTL,6,0.5,srcperm,TargetOnly,0.5545244893476828
Amp,Right,RTT,HTL,6,0.5,srcperm,Source+Target,0.5311516216414086
Amp,Right,RTT,HTL,6,0.5,srcperm,COT,0.47413793103448276
Amp,Right,RTT,HTL,6,0.5,srcperm,none-HS4,0.5014642360348488
Amp,Right,RTT,HTL,6,0.5,srcperm,none-HSsrc,0.49467384142323745
Amp,Right,RTT,HTL,6,0.5,srcperm,none-PCA,0.46753056592722747
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTu-HS4,0.5104875905996047
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTu-HSsrc,0.5095724430778241
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTu-PCA,0.5416392122410132
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTc-HS4,0.5933084413207409
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTc-HSsrc,0.5872135588256827
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTc-PCA,0.4949849915806428
Amp,Right,RTT,HTL,6,0.5,srcperm,SDM-HS4,0.6016728896698147
Amp,Right,RTT,HTL,6,0.5,srcperm,SDM-HSsrc,0.6129658100885862
Amp,Right,RTT,HTL,6,0.5,srcperm,SDM-PCA,0.5117687971300974
Amp,Right,RTT,HTL,6,0.5,srcperm,COT-u,0.4528699026283037
Amp,Right,RTT,HTL,6,0.5,srcperm,SDMu-HS4,0.4702577055421334
Amp,Right,RTT,HTL,6,0.5,srcperm,SDMu-HSsrc,0.5588073797496156
Amp,Right,RTT,HTL,6,0.5,srcperm,SDMu-PCA,0.5387290431217512
Amp,Right,RTT,HTL,6,0.5,arcperm,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.5,arcperm,TargetOnly,0.5567391463503917
Amp,Right,RTT,HTL,6,0.5,arcperm,Source+Target,0.5534446152719819
Amp,Right,RTT,HTL,6,0.5,arcperm,COT,0.5654147448568709
Amp,Right,RTT,HTL,6,0.5,arcperm,none-HS4,0.5716377480049784
Amp,Right,RTT,HTL,6,0.5,arcperm,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.5,arcperm,none-PCA,0.5679588549674208
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTu-HS4,0.5850538106742806
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTu-HSsrc,0.5888608243648876
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTu-PCA,0.6025697342411597
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTc-HS4,0.6029907021011787
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTc-HSsrc,0.5766893623252068
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTc-PCA,0.557709202723479
Amp,Right,RTT,HTL,6,0.5,arcperm,SDM-HS4,0.5498755399370379
Amp,Right,RTT,HTL,6,0.5,arcperm,SDM-HSsrc,0.5414378797862216
Amp,Right,RTT,HTL,6,0.5,arcperm,SDM-PCA,0.49542426239109744
Amp,Right,RTT,HTL,6,0.5,arcperm,COT-u,0.5828574566220075
Amp,Right,RTT,HTL,6,0.5,arcperm,SDMu-HS4,0.5730836810893916
Amp,Right,RTT,HTL,6,0.5,arcperm,SDMu-HSsrc,0.5791053517827074
Amp,Right,RTT,HTL,6,0.5,arcperm,SDMu-PCA,0.5490519071674353
Amp,Right,RTT,HTL,6,0.5,srcperm,NoAdapt,0.49505820338238526
Amp,Right,RTT,HTL,6,0.5,srcperm,TargetOnly,0.5545244893476828
Amp,Right,RTT,HTL,6,0.5,srcperm,Source+Target,0.540431217512263
Amp,Right,RTT,HTL,6,0.5,srcperm,COT,0.46873856065597774
Amp,Right,RTT,HTL,6,0.5,srcperm,none-HS4,0.42455523830441466
Amp,Right,RTT,HTL,6,0.5,srcperm,none-HSsrc,0.465206091221905
Amp,Right,RTT,HTL,6,0.5,srcperm,none-PCA,0.48127608170437075
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTu-HS4,0.39893110769456036
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTu-HSsrc,0.3744234570612783
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTu-PCA,0.39353173731605534
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTc-HS4,0.5696976352588037
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTc-HSsrc,0.6110989091441541
Amp,Right,RTT,HTL,6,0.5,srcperm,QOTc-PCA,0.47413793103448276
Amp,Right,RTT,HTL,6,0.5,srcperm,SDM-HS4,0.5854015667325573
Amp,Right,RTT,HTL,6,0.5,srcperm,SDM-HSsrc,0.622794494472509
Amp,Right,RTT,HTL,6,0.5,srcperm,SDM-PCA,0.5133611538179955
Amp,Right,RTT,HTL,6,0.5,srcperm,COT-u,0.510707226004832
Amp,Right,RTT,HTL,6,0.5,srcperm,SDMu-HS4,0.42482978256094883
Amp,Right,RTT,HTL,6,0.5,srcperm,SDMu-HSsrc,0.38086609561461304
Amp,Right,RTT,HTL,6,0.5,srcperm,SDMu-PCA,0.4210959806720843
Amp,Right,RTT,HTL,6,0.5,arcperm,NoAdapt,0.5515594113771141
Amp,Right,RTT,HTL,6,0.5,arcperm,TargetOnly,0.46458379090709423
Amp,Right,RTT,HTL,6,0.5,arcperm,Source+Target,0.5200051248261219
Amp,Right,RTT,HTL,6,0.5,arcperm,COT,0.4709532176586866
Amp,Right,RTT,HTL,6,0.5,arcperm,none-HS4,0.5888791273153232
Amp,Right,RTT,HTL,6,0.5,arcperm,none-HSsrc,0.5908924518632404
Amp,Right,RTT,HTL,6,0.5,arcperm,none-PCA,0.5679588549674208
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTu-HS4,0.6029174902994363
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTu-HSsrc,0.5888608243648876
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTu-PCA,0.6025697342411597
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTc-HS4,0.5903982722014789
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTc-HSsrc,0.5792517753861923
Amp,Right,RTT,HTL,6,0.5,arcperm,QOTc-PCA,0.5885313712570466
Amp,Right,RTT,HTL,6,0.5,arcperm,SDM-HS4,0.5058569441393953
Amp,Right,RTT,HTL,6,0.5,arcperm,SDM-HSsrc,0.546910461966469
Amp,Right,RTT,HTL,6,0.5,arcperm,SDM-PCA,0.5292847206969764
Amp,Right,RTT,HTL,6,0.5,arcperm,COT-u,0.5828574566220075
Amp,Right,RTT,HTL,6,0.5,arcperm,SDMu-HS4,0.5836078775898674
Amp,Right,RTT,HTL,6,0.5,arcperm,SDMu-HSsrc,0.5791053517827074
Amp,Right,RTT,HTL,6,0.5,arcperm,SDMu-PCA,0.5490519071674353
Amp,Right,RTT,HTL,7,0.05,real,NoAdapt,0.5175191527715187
Amp,Right,RTT,HTL,7,0.05,real,TargetOnly,0.5343059936908517
Amp,Right,RTT,HTL,7,0.05,real,Source+Target,0.5338928946973112
Amp,Right,RTT,HTL,7,0.05,real,COT,0.5
Amp,Right,RTT,HTL,7,0.05,real,none-HS4,0.5515059336037254
Amp,Right,RTT,HTL,7,0.05,real,none-HSsrc,0.5751089079164788
Amp,Right,RTT,HTL,7,0.05,real,none-PCA,0.5212370437133844
Amp,Right,RTT,HTL,7,0.05,real,QOTu-HS4,0.5739447198437735
Amp,Right,RTT,HTL,7,0.05,real,QOTu-HSsrc,0.6106354213609734
Amp,Right,RTT,HTL,7,0.05,real,QOTu-PCA,0.5340055580591858
Amp,Right,RTT,HTL,7,0.05,real,QOTc-HS4,0.6138463271744029
Amp,Right,RTT,HTL,7,0.05,real,QOTc-HSsrc,0.6123065945621151
Amp,Right,RTT,HTL,7,0.05,real,QOTc-PCA,0.4987231485654199
Amp,Right,RTT,HTL,7,0.05,real,SDM-HS4,0.6053965750337991
Amp,Right,RTT,HTL,7,0.05,real,SDM-HSsrc,0.603199639477242
Amp,Right,RTT,HTL,7,0.05,real,SDM-PCA,0.5943555655700766
Amp,Right,RTT,HTL,7,0.05,real,COT-u,0.5302876671173201
Amp,Right,RTT,HTL,7,0.05,real,SDMu-HS4,0.6191790596364729
Amp,Right,RTT,HTL,7,0.05,real,SDMu-HSsrc,0.618108757698663
Amp,Right,RTT,HTL,7,0.05,real,SDMu-PCA,0.4141317410244855
Amp,Right,RTT,HTL,7,0.05,srcperm,NoAdapt,0.5038681087576986
Amp,Right,RTT,HTL,7,0.05,srcperm,TargetOnly,0.5343059936908517
Amp,Right,RTT,HTL,7,0.05,srcperm,Source+Target,0.5066659155775876
Amp,Right,RTT,HTL,7,0.05,srcperm,COT,0.5
Amp,Right,RTT,HTL,7,0.05,srcperm,none-HS4,0.5022908216914526
Amp,Right,RTT,HTL,7,0.05,srcperm,none-HSsrc,0.5063091482649842
Amp,Right,RTT,HTL,7,0.05,srcperm,none-PCA,0.39313880126182965
Amp,Right,RTT,HTL,7,0.05,srcperm,QOTu-HS4,0.5105340243352862
Amp,Right,RTT,HTL,7,0.05,srcperm,QOTu-HSsrc,0.6286427820339493
Amp,Right,RTT,HTL,7,0.05,srcperm,QOTu-PCA,0.48499699564368337
Amp,Right,RTT,HTL,7,0.05,srcperm,QOTc-HS4,0.6283423464022833
Amp,Right,RTT,HTL,7,0.05,srcperm,QOTc-HSsrc,0.6160244855039807
Amp,Right,RTT,HTL,7,0.05,srcperm,QOTc-PCA,0.49663887637073756
Amp,Right,RTT,HTL,7,0.05,srcperm,SDM-HS4,0.5513932702418507
Amp,Right,RTT,HTL,7,0.05,srcperm,SDM-HSsrc,0.6191790596364729
Amp,Right,RTT,HTL,7,0.05,srcperm,SDM-PCA,0.5764796454859547
Amp,Right,RTT,HTL,7,0.05,srcperm,COT-u,0.5177820339492263
Amp,Right,RTT,HTL,7,0.05,srcperm,SDMu-HS4,0.5088065194532071
Amp,Right,RTT,HTL,7,0.05,srcperm,SDMu-HSsrc,0.6348017124831005
Amp,Right,RTT,HTL,7,0.05,srcperm,SDMu-PCA,0.5
Amp,Right,RTT,HTL,7,0.05,arcperm,NoAdapt,0.5175191527715187
Amp,Right,RTT,HTL,7,0.05,arcperm,TargetOnly,0.45837088778729157
Amp,Right,RTT,HTL,7,0.05,arcperm,Source+Target,0.5433566170947874
Amp,Right,RTT,HTL,7,0.05,arcperm,COT,0.5
Amp,Right,RTT,HTL,7,0.05,arcperm,none-HS4,0.5432627309598919
Amp,Right,RTT,HTL,7,0.05,arcperm,none-HSsrc,0.5751089079164788
Amp,Right,RTT,HTL,7,0.05,arcperm,none-PCA,0.5212370437133844
Amp,Right,RTT,HTL,7,0.05,arcperm,QOTu-HS4,0.6049834760402584
Amp,Right,RTT,HTL,7,0.05,arcperm,QOTu-HSsrc,0.6106354213609734
Amp,Right,RTT,HTL,7,0.05,arcperm,QOTu-PCA,0.5340055580591858
Amp,Right,RTT,HTL,7,0.05,arcperm,QOTc-HS4,0.4989296980621902
Amp,Right,RTT,HTL,7,0.05,arcperm,QOTc-HSsrc,0.3981710980922337
Amp,Right,RTT,HTL,7,0.05,arcperm,QOTc-PCA,0.4910432627309599
Amp,Right,RTT,HTL,7,0.05,arcperm,SDM-HS4,0.4914000300435632
Amp,Right,RTT,HTL,7,0.05,arcperm,SDM-HSsrc,0.3897776776325672
Amp,Right,RTT,HTL,7,0.05,arcperm,SDM-PCA,0.5116418807270542
Amp,Right,RTT,HTL,7,0.05,arcperm,COT-u,0.5302876671173201
Amp,Right,RTT,HTL,7,0.05,arcperm,SDMu-HS4,0.602899203845576
Amp,Right,RTT,HTL,7,0.05,arcperm,SDMu-HSsrc,0.618108757698663
Amp,Right,RTT,HTL,7,0.05,arcperm,SDMu-PCA,0.4141317410244855
Amp,Right,RTT,HTL,7,0.05,srcperm,NoAdapt,0.4263181613339342
Amp,Right,RTT,HTL,7,0.05,srcperm,TargetOnly,0.5343059936908517
