Source,Target,AdaptFrac,nRot,Block,nEval,nEvalPos,NoAdapt,NoAdapt_lo,NoAdapt_hi,TargetOnly,TargetOnly_lo,TargetOnly_hi,Source+Target,Source+Target_lo,Source+Target_hi,COT,COT_lo,COT_hi,none-HS4,none-HS4_lo,none-HS4_hi,none-HSsrc,none-HSsrc_lo,none-HSsrc_hi,none-PCA,none-PCA_lo,none-PCA_hi,QOTu-HS4,QOTu-HS4_lo,QOTu-HS4_hi,QOTu-HSsrc,QOTu-HSsrc_lo,QOTu-HSsrc_hi,QOTu-PCA,QOTu-PCA_lo,QOTu-PCA_hi,QOTc-HS4,QOTc-HS4_lo,QOTc-HS4_hi,QOTc-HSsrc,QOTc-HSsrc_lo,QOTc-HSsrc_hi,QOTc-PCA,QOTc-PCA_lo,QOTc-PCA_hi,SDM-HS4,SDM-HS4_lo,SDM-HS4_hi,SDM-HSsrc,SDM-HSsrc_lo,SDM-HSsrc_hi,SDM-PCA,SDM-PCA_lo,SDM-PCA_hi,QOTu-HS4|none-HS4,QOTu-HS4|none-HS4_lo,QOTu-HS4|none-HS4_hi,QOTu-HSsrc|none-HSsrc,QOTu-HSsrc|none-HSsrc_lo,QOTu-HSsrc|none-HSsrc_hi,QOTu-PCA|none-PCA,QOTu-PCA|none-PCA_lo,QOTu-PCA|none-PCA_hi,QOTc-HS4|none-HS4,QOTc-HS4|none-HS4_lo,QOTc-HS4|none-HS4_hi,QOTc-HSsrc|none-HSsrc,QOTc-HSsrc|none-HSsrc_lo,QOTc-HSsrc|none-HSsrc_hi,QOTc-PCA|none-PCA,QOTc-PCA|none-PCA_lo,QOTc-PCA|none-PCA_hi,SDM-HS4|none-HS4,SDM-HS4|none-HS4_lo,SDM-HS4|none-HS4_hi,SDM-HSsrc|none-HSsrc,SDM-HSsrc|none-HSsrc_lo,SDM-HSsrc|none-HSsrc_hi,SDM-PCA|none-PCA,SDM-PCA|none-PCA_lo,SDM-PCA|none-PCA_hi,QOTu-HS4|SDM-HS4,QOTu-HS4|SDM-HS4_lo,QOTu-HS4|SDM-HS4_hi,QOTu-HSsrc|SDM-HSsrc,QOTu-HSsrc|SDM-HSsrc_lo,QOTu-HSsrc|SDM-HSsrc_hi,QOTu-PCA|SDM-PCA,QOTu-PCA|SDM-PCA_lo,QOTu-PCA|SDM-PCA_hi,QOTu-HSsrc|TargetOnly,QOTu-HSsrc|TargetOnly_lo,QOTu-HSsrc|TargetOnly_hi,TargetOnly|NoAdapt,TargetOnly|NoAdapt_lo,TargetOnly|NoAdapt_hi,COT|NoAdapt,COT|NoAdapt_lo,COT|NoAdapt_hi
PTT,WRM,0.05,2,14,508,32,0.5929414183090654,0.5137182820926222,0.6736179100959694,0.540065406793348,0.42168932195370057,0.6084433062927112,0.5987187292334352,0.5202520998501984,0.6798340982125836,0.5705429138333551,0.43332127183504826,0.6457410441207795,0.6035982047011459,0.5443114671245372,0.7022601165364495,0.5870839528927765,0.5064975328854964,0.7060868672290591,0.5899300844153785,0.5073081563757933,0.672933014891163,0.5783029666301724,0.5176801699365973,0.679664644395784,0.586229520972168,0.5203071543968136,0.6718926586048782,0.5195321978410214,0.4609337091367225,0.6237570938966515,0.5379572112108877,0.48023412497333773,0.5751846246346596,0.6139963796213797,0.5488450289923702,0.7009830930254287,0.506789104675134,0.48042534502413364,0.5336382178495166,0.5330225840336135,0.4588741242126504,0.6153112438524446,0.5877726769270887,0.5372017529863287,0.6802287197007245,0.554080972739061,0.4599247652705837,0.6187355895543687,-0.025295238070973447,-0.08616856079693376,0.019354085062724326,-0.0008544319206085227,-0.08055393690658975,0.06026829529808178,-0.07039788657435708,-0.15038110605118168,0.06634782342897519,-0.0656409934902582,-0.2008301971015514,0.012646236491320814,0.026912426728603167,-0.0375252098039819,0.07494858919736987,-0.08314097974024448,-0.16979312263612092,-0.0026715209737299024,-0.07057562066753242,-0.17031842328823804,-0.013080280261388643,0.0006887240343121936,-0.05859023387201797,0.06592843331598906,-0.03584911167631755,-0.16642207378872673,0.06319034007032176,0.04528038259655898,-0.022812308745633933,0.14905429119184102,-0.0015431559549207163,-0.07426691258039791,0.03938979634817546,-0.034548774898039536,-0.12856692763499458,0.12303836693112448,0.04616411417881994,-0.06275715002038439,0.2229414043471022,-0.052876011515717414,-0.2083038285915649,0.045398685271462694,-0.022398504475710346,-0.1347217193516676,0.04223871642252669
PTT,WRM,0.5,8,14,508,32,0.6133210984521619,0.5720145935914451,0.6545797519376916,0.6186788821576912,0.5762095756002448,0.6565872926124082,0.5879953519252071,0.544835154783205,0.629587423306965,0.5594364629715405,0.5107253962626924,0.5983188666147397,0.6123067918116316,0.58151736416924,0.6489526342630778,0.6295752749978702,0.5907980629441353,0.675017779026931,0.573321656362396,0.5368242088444859,0.6238258129279043,0.5999253786579081,0.5675382414482804,0.6374525591041292,0.6253499397405825,0.5861942444388517,0.6648852083404312,0.582815201783122,0.5380629241004417,0.6209523936210786,0.6033870087562052,0.5587169227232911,0.635037879764028,0.6418451622810808,0.6099409297005042,0.6797690268661136,0.5260843925954752,0.4898473906252237,0.5586687468424869,0.5162823222707502,0.4695978311140873,0.5512805150725728,0.539717632291626,0.502862706742395,0.5874661719260952,0.5264344227122197,0.47855858221820907,0.5786678143018461,-0.012381413153723542,-0.0244584780955265,-0.0023163571452865382,-0.004225335257287743,-0.02786851608479779,0.017827546881295515,0.009493545420726002,-0.044643339103161435,0.04319180449696142,-0.0089197830554264,-0.06969460658260104,0.03070785329553378,0.012269887283210545,-0.02402834307198067,0.04953856081214374,-0.04723726376692072,-0.11665421972075966,0.005677007045868535,-0.0960244695408814,-0.16296928543314187,-0.049325346004688304,-0.0898576427062443,-0.12978625265965438,-0.043304019921273765,-0.04688723365017622,-0.12830905489593303,0.021435422372387006,0.08364305638715785,0.03487165909411516,0.15121870748707358,0.08563230744895656,0.036285059016289534,0.12463055156312944,0.05638077907090222,-0.022614021180308575,0.12393078707013629,0.0066710575828913266,-0.044703731567901944,0.062118353404245125,0.0053577837055293065,-0.05613147169099324,0.06291189910821667,-0.05388463548062139,-0.12047045155188082,0.0061693604283213155
RTT,HTL,0.05,8,10,401,82,0.5934777468164593,0.5661628066942782,0.6173984190393513,0.5180661111891725,0.49668729844560816,0.5410982560058292,0.5733230342832436,0.5521257042731927,0.5935142352876636,0.49293883799245997,0.4774299828885471,0.5068265150947209,0.6045281929276286,0.5758434921681567,0.6283006980763607,0.5944320149347159,0.5685326205446033,0.615614095696053,0.5943520165602837,0.5612835943200671,0.6231710669420536,0.6077509522694915,0.5799348796594331,0.6319528783862866,0.6224864265903872,0.5941664344934863,0.6467979306059719,0.5902635988460798,0.5621717415470366,0.6166146991196412,0.5272552075820851,0.5070005860342138,0.5512482471690725,0.5630967512709875,0.5384537310109546,0.5871889567968928,0.48919076822828295,0.47445417873067186,0.5082184339709471,0.49843145910377173,0.4790357467543169,0.5206555843622422,0.5549014355336016,0.5313345961402205,0.5798149781459,0.47841686066597505,0.4572339641497468,0.5016866978063871,0.003222759341862891,-0.01630134418576442,0.022383410395882198,0.028054411655671352,0.009443072620814673,0.049607972366289214,-0.0040884177142038736,-0.02982921444001598,0.0247641727508357,-0.0772729853455435,-0.10704987558380112,-0.0421345712370524,-0.03133526366372841,-0.05787754742540322,-0.0020433447198470495,-0.10516124833200075,-0.13455299611571928,-0.06723649581601612,-0.10609673382385687,-0.13427764973487302,-0.07026185121922228,-0.03953057940111426,-0.06721552410128372,-0.006172235274841437,-0.11593515589430864,-0.1518676091076045,-0.07372563439909831,0.10931949316571976,0.07295328453830638,0.1382246795965841,0.06758499105678561,0.03787109371328179,0.09346552826336035,0.11184673818010477,0.07462620965930852,0.14559229684457428,0.10442031540121477,0.06956943456982297,0.13393356454939503,-0.07541163562728681,-0.10404381256187537,-0.04123727549797098,-0.1005389088239993,-0.12971965932086787,-0.06925288980330106
RTT,HTL,0.5,8,10,401,82,0.5934777468164593,0.5661628066942782,0.6173984190393513,0.5649527147038791,0.537065457557896,0.591577406638263,0.5594341479925903,0.5412431182995584,0.5778905639736153,0.49295780834122105,0.46639533611534517,0.5223639346461756,0.5930036104381649,0.5630937072012946,0.6187513975658533,0.5944320149347159,0.5685326205446033,0.615614095696053,0.588635781871847,0.5553654777125624,0.619910929736775,0.6131226303330671,0.5842247597229852,0.6368093339340304,0.6153169449933307,0.5855062287528179,0.638565029111417,0.6175786929288825,0.5883221115627858,0.6441908667247849,0.5802560026209944,0.553956607873317,0.6041970071934766,0.6056202020279768,0.5806657565598122,0.6313088045019039,0.5365377834984797,0.5110633552846979,0.5624246353766026,0.5410696138627494,0.5200676678655735,0.5652132962823643,0.6091571087631585,0.5842102467628132,0.6336404522761161,0.49355065130279446,0.48030668731540227,0.5061723013322682,0.02011901989490228,-0.00023756212089432737,0.04111375969636524,0.020884930058614803,-0.0008661975708445318,0.043616885728955196,0.028942911057035503,0.002795465072515774,0.05369822860497758,-0.012747607817170437,-0.03799266913855447,0.015289800100379374,0.01118818709326097,-0.005729877341506787,0.032742875621782894,-0.05209799837336726,-0.08442295489468557,-0.01798843034800525,-0.05193399657541542,-0.08144761568523101,-0.016295767429250055,0.01472509382844267,-0.0005739307426937124,0.035501724006839486,-0.09508513056905249,-0.13031020578677693,-0.059045808332437874,0.0720530164703177,0.04666702955188666,0.09220752416056706,0.006159836230172133,-0.01627956581895457,0.02322226753237807,0.12402804162608799,0.0904952585723274,0.15621432883978525,0.050364230289451584,0.029162262816924307,0.06793252590860815,-0.028525032112580173,-0.051700492053779634,-0.0032135708893033283,-0.10051993847523821,-0.1300163588127789,-0.06421478686765063
RTT,PTT,0.05,5,21,1136,67,0.4701509333814936,0.43783924250823014,0.5138166735665753,0.47937875463915985,0.4497969521660426,0.5097781453798834,0.4643345277299672,0.427130295839181,0.5087315041490605,0.4689862186901819,0.4343306076320052,0.5084050253163884,0.4939144988145405,0.44902131363169706,0.5515903317840287,0.5030433683408374,0.4580010641803598,0.5641368331329177,0.46637614797481347,0.4329468202982766,0.5128842211540547,0.5599487127399825,0.5396509671807939,0.5802418145468827,0.5566893959603367,0.5361009046392858,0.5788982526525644,0.5386660766474082,0.5164867991897222,0.5647480573718983,0.43299904107769976,0.41616858185800987,0.45397116263415244,0.5172594391730192,0.48303046686067,0.555336545862062,0.5181640406538639,0.4847034998506475,0.5500421327573772,0.4277677810772219,0.4061815217053178,0.46133988036584356,0.5056324249224377,0.47238161634145565,0.555033721424889,0.4583390654224697,0.4176628309420215,0.5024953308359725,0.06603421392544195,0.01081888789623242,0.10937285336986721,0.053646027619499326,-0.004122098591202874,0.09778608158216423,0.0722899286725947,0.03207318303262002,0.10428241035118475,-0.06091545773684076,-0.12026436217835886,-0.01334942394232355,0.014216070832181793,-0.05933267475677081,0.07203916091390285,0.05178789267905043,-0.005582957049275325,0.09957660804681727,-0.06614671773731862,-0.12110113678211644,-0.0181454898511285,0.0025890565816002464,-0.05563982683042086,0.05900925579379416,-0.008037082552343755,-0.06626376014712368,0.045204794563892294,0.13218093166276057,0.0931441928612305,0.16250263127749612,0.05105697103789908,0.002333785263134262,0.08588512293605723,0.08032701122493846,0.02833377987623783,0.12857580608407132,0.07731064132117688,0.04430828581441813,0.11291631708762886,0.009227821257666247,-0.03940852538529467,0.05041129968874577,-0.0011647146913116857,-0.05177644036747579,0.04694651267171843
RTT,PTT,0.5,8,21,1136,80,0.485361772896182,0.4522709011990168,0.5184354918046583,0.6019017194482423,0.5610813286438052,0.6292661107499149,0.5293766483192432,0.4914405731424663,0.5584247875745593,0.5292080343151754,0.49037832033525064,0.5606633796232267,0.4995655486875608,0.4621356309364615,0.5394166733473509,0.5088553480834679,0.47019348033989766,0.5522704102020691,0.4881157531517674,0.45421064691847723,0.522721534425031,0.5604768639343961,0.536278306443383,0.5763930720928495,0.5604138257129407,0.5356552602049045,0.5769097900344107,0.5707284419000762,0.5473927723150334,0.5877740166020802,0.6601165814882112,0.6072281634453716,0.691308490028639,0.6445913641101941,0.595271648305382,0.6737689648368524,0.5061558183649753,0.4780289383958357,0.5344882071316513,0.5979573442140677,0.5569086957950564,0.6272370025695878,0.5968273497067064,0.5533084680154959,0.6322997888016384,0.48228115080349543,0.44797798785292137,0.5173694475474505,0.060911315246835296,0.023517388989431207,0.09032696696302817,0.051558477629472854,0.007373336341097829,0.08445796550986756,0.0826126887483088,0.0525556339569815,0.10657649466352445,0.16055103280065036,0.0843820872297751,0.20894621238993677,0.13573601602672625,0.0650267997346091,0.1824612171140425,0.018040065213207834,-0.02265556347778713,0.05890657759851548,0.09839179552650684,0.04456685395174859,0.1396983372400353,0.08797200162323848,0.019677813303495516,0.1420430596568944,-0.005834602348271989,-0.0523054532216941,0.03984009023034679,-0.037480480279671546,-0.0753698088450021,0.005781314759123428,-0.03641352399376563,-0.0752556911125026,0.007157027958256953,0.08844729109658078,0.04657676466499307,0.12706136607016624,-0.041487893735301595,-0.073347031282293,-0.000594471827376592,0.11653994655206035,0.06198913560162203,0.15654567512163475,0.04384626141899339,-0.0011607646447112565,0.08204002064889003
RTT,WRM,0.05,2,14,508,32,0.6329541807482983,0.5256878718976271,0.6920600057299476,0.540065406793348,0.42168932195370057,0.6084433062927112,0.6195315942558589,0.516563235080992,0.6821027084408071,0.5153026329496917,0.44263633708357975,0.5803403624568111,0.6157330417440712,0.509932182324318,0.6819026410391599,0.6441289786878023,0.5429746613976326,0.7005046173898385,0.6331104860516625,0.5335157620920357,0.7015604262615495,0.5860709206297442,0.4879910123335042,0.6457605171744306,0.6592347842347843,0.5623759164821208,0.7111009048391376,0.5495768777018777,0.456764549069604,0.599966086724802,0.5509562972798268,0.4851061335753316,0.5867869922517829,0.6217331584978645,0.5380274042584701,0.6639318204132231,0.4867611733420557,0.43719822538960973,0.5525596970667368,0.517266281512605,0.45529893714431185,0.556572562884399,0.49244169832405127,0.39047144722105814,0.5454418660091431,0.503599510952452,0.40747682613390035,0.5689232660828741,-0.029662121114326978,-0.10664115710606248,0.03987303451799683,0.015105805546982043,-0.02755384325861492,0.07731512668861802,-0.08353360834978485,-0.14617862801319742,-0.03256671577313069,-0.06477674446424442,-0.12635571646372332,-0.005272430447208264,-0.0223958201899378,-0.06785528985157284,0.03159611348762474,-0.14634931270960683,-0.22458599237274307,-0.027553098082067136,-0.09846676023146617,-0.1616883102068949,-0.019327764045176776,-0.151687280363751,-0.21904478451904258,-0.08639995603319497,-0.1295109750992105,-0.2244092819218946,-0.026676448653076966,0.06880463911713919,-0.014716342998356623,0.12332735751202793,0.16679308591073305,0.0834401257025194,0.2535873857583793,0.04597736674942565,-0.044002396554735694,0.11005131005065018,0.1191693774414363,0.03883879372016977,0.21099750731324315,-0.09288877395495032,-0.20306539064100507,0.010086354200709462,-0.11765154779860665,-0.2167935292797752,0.012860656197769889
RTT,WRM,0.5,8,14,508,32,0.6112603695096768,0.564728436858865,0.6433562127680498,0.6186788821576912,0.5762095756002448,0.6565872926124082,0.6193753246663849,0.5729965564233926,0.6560860822736948,0.5537203485906728,0.5053897782817446,0.5984108290733606,0.6126348356303791,0.5693922916659346,0.6441183605920764,0.6255076589492321,0.5826032140692516,0.6565613903585075,0.6045714621543302,0.5637957788785247,0.6399769926698339,0.6194669574987356,0.575554657750268,0.6491499129967935,0.6214533319070515,0.5789324008980552,0.6498688777972832,0.6239257082568723,0.5832187462414598,0.6552600176799805,0.6138880535811772,0.5706018120930682,0.6441550103636797,0.6041993266075667,0.5631889302482889,0.6334630175935123,0.5317763660453667,0.49840225514770375,0.5642286449315416,0.5183782588130352,0.47758776863157315,0.5559477942396338,0.5602197577959329,0.516779030783938,0.5932083165606168,0.48447331673195865,0.4389219504497689,0.5177778695447754,0.006832121868356467,-0.01191719782571321,0.025981610882728497,-0.004054327042180561,-0.01977901208962828,0.013988008416200726,0.019354246102542105,-0.00025610089712177465,0.040413088174740104,0.0012532179507980246,-0.025211710653476323,0.027678852596650653,-0.021308332341665404,-0.0426626355616268,0.003860629373937713,-0.07279509610896351,-0.11005757147233543,-0.03410743838921394,-0.0942565768173439,-0.12544807219183188,-0.05772097305725962,-0.06528790115329919,-0.08921002217263495,-0.04224799554456406,-0.12009814542237157,-0.17410183239005925,-0.07209651296480785,0.10108869868570036,0.06052949148529593,0.13433532199702658,0.06123357411111863,0.03590933995985698,0.08895985401718501,0.13945239152491368,0.09470954783884077,0.18976370135943196,0.0027744497493603637,-0.03690112399812093,0.03296953948479217,0.007418512648014408,-0.02715321311324744,0.05338781177460491,-0.05754002091900401,-0.0953268131842128,-0.009956761812823602
WRM,HTL,0.05,8,10,401,82,0.5350039072144028,0.5128472739568503,0.5544771122887411,0.5180661111891725,0.49668729844560816,0.5410982560058292,0.5385727654521004,0.5189461264731868,0.5557703445666015,0.48831755516971015,0.4693542297197325,0.5055246944271753,0.5687445638774178,0.5480498424824048,0.5859868760416607,0.5745126432154236,0.5515557354336158,0.5928076418220287,0.5211652681603338,0.49809071075620787,0.540767372015806,0.6059910921756122,0.578437355303479,0.6331038036987576,0.6144095536247424,0.5874899295287422,0.6391985733417028,0.5652422087039629,0.538968072846476,0.5934692156039059,0.5278198893637749,0.5056950939983035,0.551314931081746,0.6048664908190193,0.5804716979276614,0.6275566032977669,0.4808561009413308,0.4662890186491142,0.503273263969683,0.5101426901211612,0.48994457804622604,0.5297063150166137,0.5838182314138777,0.5576875947008849,0.6079524987029945,0.47974455487682865,0.4560781114230469,0.5041649198191546,0.037246528298194415,0.015594905615392021,0.06070218060456738,0.03989691040931875,0.02233232750198983,0.058209239489900755,0.044076940543629095,0.016731251932579096,0.07586983981781002,-0.0409246745136429,-0.0660772114869843,-0.012829921309946568,0.03035384760359572,0.009793383160471297,0.05442802939372877,-0.04030916721900302,-0.06409978339110035,-0.0073957164903645815,-0.058601873756256584,-0.08290055884967781,-0.029306954476810924,0.009305588198454062,-0.01524871072158969,0.036501929163806984,-0.04142071328350516,-0.07253848862436095,-0.00608206923662837,0.095848402054451,0.06453133467781759,0.12579742095927468,0.03059132221086469,0.005082690977088233,0.05660753906838153,0.08549765382713426,0.050543580149680314,0.12080489642952655,0.09634344243556991,0.061640774230270076,0.12589879346614952,-0.01693779602523038,-0.044293227950839814,0.013431660387415965,-0.04668635204469268,-0.07437698949559991,-0.01978309967856831
WRM,HTL,0.5,8,10,401,82,0.5350039072144028,0.5128472739568503,0.5544771122887411,0.5649527147038791,0.537065457557896,0.591577406638263,0.5394193250836156,0.5165919668107638,0.5587209150597278,0.5102709991488347,0.4835463012857859,0.5385766591188059,0.5614474523872348,0.5414236688758725,0.5788014580738722,0.5745126432154236,0.5515557354336158,0.5928076418220287,0.4926526889551509,0.4692672248136121,0.5136186338799545,0.6076047934153134,0.5798610956450194,0.6332065970631234,0.6180355444135746,0.5896746209489219,0.6439711934686502,0.5881222934142052,0.5600371466176273,0.6134298460103091,0.578300566701407,0.552676670406258,0.6030610540641175,0.6061635136163018,0.578158735854201,0.6301186832440743,0.5165053352174296,0.4904966423941787,0.5440222835702433,0.5650897723848504,0.5419557636626451,0.5901096443104251,0.5962046537473262,0.5711531717629716,0.6206057005561191,0.5067347414840229,0.4822857416120026,0.5268032411690087,0.04615734102807856,0.02647356478149904,0.06665283868623038,0.04352290119815094,0.024978543808980996,0.06361161143740997,0.09546960445905428,0.06400772661628505,0.1298127658224977,0.016853114314172135,-0.0006239773586824537,0.036593323871857465,0.03165087040087822,0.014767207787236888,0.049604073083271624,0.023852646262278676,-0.005329761369983567,0.058152271214432574,0.0036423199976155507,-0.021119764186659427,0.031518226901614724,0.021692010531902617,-0.0015438716527652993,0.047888397626803046,0.014082052528871958,-0.0175913996669537,0.04346045115253586,0.04251502103046301,0.012989762369991617,0.07087363183228773,0.021830890666248326,1.9228921577480106e-05,0.04281267037320837,0.08138755193018232,0.04763522555243033,0.11750082592531512,0.05308282970969547,0.026722320859075877,0.07840863964807669,0.02994880748947626,0.005393616137409763,0.05558491093447671,-0.02473290806556816,-0.05244385767509645,0.004922652467643051
WRM,PTT,0.05,5,21,1136,67,0.5440820141676358,0.49511341826542726,0.581678684246376,0.47937875463915985,0.4497969521660426,0.5097781453798834,0.5887877015124774,0.5353264336898798,0.6267475586000774,0.4771521673441527,0.44086996171624,0.5177762891542195,0.5515849275858787,0.5052512567518258,0.5902673721467628,0.5202136385277928,0.477060793067394,0.5544624242658682,0.5624454314054341,0.5162368532845313,0.6145285146556545,0.5767279840300639,0.5360009940658348,0.6036587011290935,0.5984677300727985,0.5603260995985488,0.6282336818619004,0.5997732750481568,0.5423180990542359,0.6442986086954127,0.5090678444987128,0.4865809114858119,0.5325675031192749,0.5379451065348556,0.49778209830566367,0.5782936627700502,0.4896158889301662,0.46740503959384255,0.5133954218418961,0.5332802768705338,0.5096603744108599,0.558307770919811,0.5259634121353899,0.4849152312788843,0.5717256392204958,0.4635270620949047,0.43711666930978954,0.4990413790289643,0.02514305644418513,-0.020173558849389265,0.06578234081741824,0.07825409154500573,0.040359785491955444,0.11870343950416969,0.03732784364272268,-0.04169122424529167,0.09894423675510568,-0.04251708308716595,-0.08658675187736949,0.010242630973861234,0.017731468007062823,-0.04864284367039464,0.09294725237525187,-0.0728295424752679,-0.1266654535345839,-0.019986412216953908,-0.018304650715344928,-0.0616744679092429,0.03328356396638294,0.005749773607597097,-0.061854431415057184,0.08343184550107852,-0.09891836931052944,-0.14740267740271104,-0.04472832271388047,0.04344770715953006,-0.005344979666338714,0.07938438302687602,0.07250431793740864,0.007683123502615394,0.12789184244204826,0.13624621295325212,0.056205893714720595,0.19286014683167138,0.11908897543363867,0.07259320856612328,0.16184295409878416,-0.06470325952847594,-0.11074630244921752,-0.00953550344866095,-0.06692984682348307,-0.12341734807082616,0.004948625464317625
WRM,PTT,0.5,8,21,1136,80,0.558739838381893,0.5181080120231735,0.5884826469203835,0.6019017194482423,0.5610813286438052,0.6292661107499149,0.6715139148078815,0.6179490254630656,0.703406303414189,0.5253794485707695,0.4961204499816413,0.5595632343898893,0.5652999196482136,0.5232924501063038,0.5933546021337395,0.5255099946993191,0.4892071944189744,0.5507979034370529,0.5518595282243984,0.5135547934513346,0.5846274445607785,0.5945833252683371,0.5651278723176238,0.6136001577045389,0.5904907822393317,0.5610517662490875,0.610100326019008,0.5621085409091869,0.5337328075029979,0.5843389216677638,0.6472188551167032,0.5996674018505194,0.6761134170567844,0.5660900177962908,0.5352718736472986,0.5887256241027734,0.5007138449729864,0.4736764131067253,0.5219813384192983,0.5996426765614892,0.5583564899050993,0.6272633777777138,0.5724112790388053,0.5399675289995652,0.6045203244739155,0.4950269701171467,0.4545245288965315,0.5320735267121277,0.029283405620123548,0.0013061734624183975,0.061411449353973364,0.06498078754001257,0.03613324401718032,0.09439971337408405,0.010249012684788505,-0.028050711197453296,0.048598540832571965,0.0819189354684896,0.036880001283881615,0.11682245384247003,0.04058002309697162,0.012041046977383221,0.07299965482099394,-0.051145683251412,-0.09176765576534492,-0.009530754726695916,0.034342756913275596,-0.0010731529161688816,0.0690103989304986,0.04690128433948615,0.017907331438939817,0.08408535914552129,-0.05683255810725174,-0.10523317011166522,-0.004338233746382619,-0.005059351293152048,-0.03652381369870123,0.030889407487115546,0.018079503200526426,-0.010571214100109671,0.03801154295023861,0.06708157079204025,0.017265942068036964,0.11133739437768732,-0.011410937208910621,-0.04348827430391433,0.027433310618536214,0.04316188106634933,0.004174960631556263,0.08112432307835064,-0.03336038981112355,-0.07283434825451103,0.02472391692575
WRM,RTT,0.05,2,30,2129,6,0.7203250117757889,0.5209591139151197,0.9062969135126692,0.6746349505416863,0.5573956046368667,0.8258622143196372,0.6774807662113361,0.47204152980636965,0.8532199892851596,0.6925930287329252,0.5789195533118134,0.8089233169804546,0.7261932799497567,0.5440355382401896,0.8745247394189435,0.7577327680954624,0.5767388185921243,0.8931204152052337,0.6631143036583451,0.46065773520491266,0.8287194158133523,0.7099623174752708,0.5325967761854417,0.8695779812037538,0.7523355314806092,0.5647395186116654,0.9088154460250101,0.6998351389543099,0.5390180983448818,0.8233533325192891,0.6560684565865913,0.49467488285918343,0.7451787394167451,0.7195007065473387,0.5399623431199604,0.8784235527187604,0.5715575443554718,0.48010928861223967,0.69612828549718,0.6210943633223426,0.4652942531738486,0.7121264946064297,0.6712395980530695,0.5162747817169777,0.7875120010654041,0.5422947087454859,0.3896106864091861,0.7070642585725406,-0.016230962474485855,-0.10473015293564539,0.03307333701401925,-0.005397236614853251,-0.09742511890004761,0.04582480448744129,0.036720835295964815,-0.08954080613953663,0.24136682288152503,-0.07012482336316539,-0.18477216387252487,0.06019057496059068,-0.03823206154812375,-0.20316434534960753,0.04929004753146149,-0.09155675930287333,-0.245893569668766,0.03737288795736646,-0.10509891662741411,-0.22199103021632802,0.023121493238132285,-0.08649317004239288,-0.2111141501847025,0.02963354511590772,-0.12081959491285921,-0.3878854232302442,0.18920969099035287,0.08886795415292825,-0.004764818631333345,0.21020246412981702,0.08109593342753962,-0.004215441686901988,0.18501325603193552,0.15754043020882402,-0.042636833232926684,0.32376395012923276,0.07770058093892285,-0.19835829549507694,0.2651178878230583,-0.045690061234102575,-0.237367356019538,0.22495512029597492,-0.027731983042863728,-0.2609377722368683,0.22469375259271535
WRM,RTT,0.5,8,30,2129,47,0.7612181856764222,0.680171599607029,0.8180448803732058,0.6745786725585331,0.5935718316925572,0.7292953934825401,0.6668798602519178,0.5810038763012946,0.7193947645950652,0.541621778141487,0.483432417154106,0.5874740077191632,0.7831662541537847,0.7124054184025193,0.8333179131247292,0.7659381635006249,0.6965078238178469,0.8148441248015739,0.7866561447908751,0.7205796520859858,0.8344427329122182,0.7734850299190424,0.706020950186662,0.8253820267484835,0.7680978738355246,0.6996265939617036,0.8171834167872309,0.7316196405560791,0.6679583612868085,0.7908425444728553,0.6507526138253203,0.5923105757218057,0.6889361621613812,0.7416608195893337,0.6692713628600752,0.7899753350974777,0.690596532609219,0.6151041265541161,0.7423646225181209,0.6631752963481318,0.6033597992528724,0.7042714725321824,0.71380456888847,0.6386899585342852,0.7614299743048606,0.4735647809510116,0.4235289456993576,0.5162202962463293,-0.00968122423474227,-0.019076025705237844,0.005824191459961023,0.0021597103348997004,-0.014223487001025225,0.027241232086096454,-0.055036504234796,-0.10046994636691414,-0.007187893319868428,-0.13241364032846437,-0.18677005640086802,-0.08239774845676623,-0.024277343911291216,-0.042571776498826,-0.0021647899092055913,-0.09605961218165604,-0.1757952196893502,-0.03481363328229993,-0.11999095780565294,-0.17757758584590905,-0.0654113523713569,-0.05213359461215494,-0.07990203042923148,-0.025351938614518055,-0.31309136383986347,-0.3759303103433204,-0.24529960136533707,0.11030973357091067,0.05661539127470514,0.17092589656195342,0.054293304947054644,0.02445801357139731,0.091960712720922,0.25805485960506747,0.19580364115672044,0.32266983824034595,0.09351920127699154,0.0405610488859932,0.16808330010234926,-0.08663951311788909,-0.15442763111262045,-0.030878967406908035,-0.21959640753493515,-0.30869597349857036,-0.11996935074276906
