Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,NoAdapt,nothing,,0.47955448592377015,0.06528189910979229,0.25882352941176473
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,TargetOnly,arc labels,,0.5066771142329434,0.07728337236533958,0.38823529411764707
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,Source+Target,arc labels,,0.4780769015503442,0.05228758169934641,0.09411764705882353
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,COT,arc labels,,0.49094419880226114,0.07282913165266107,0.611764705882353
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,none-HS4,arc labels,,0.4714277718699278,0.0650759219088937,0.35294117647058826
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,none-HSsrc,nothing,,0.45502882408910283,0.05084745762711865,0.17647058823529413
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,none-PCA,arc segments,16.0,0.46360329098337716,0.0647985989492119,0.43529411764705883
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,QOTu-HS4,arc labels,,0.4611686349135278,0.049586776859504134,0.1411764705882353
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,QOTu-HSsrc,arc segments,,0.4482789500195892,0.039301310043668124,0.10588235294117647
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,QOTu-PCA,arc segments,16.0,0.47617954888901326,0.0625,0.2235294117647059
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,QOTc-HS4,arc labels,,0.4635920971623664,0.05415162454873646,0.17647058823529413
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,QOTc-HSsrc,arc labels,,0.48469804667823363,0.06504065040650407,0.18823529411764706
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,QOTc-PCA,arc labels,64.0,0.45031622544355515,0.05217391304347826,0.21176470588235294
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,SDM-HS4,arc labels,,0.49317736609391616,0.0711864406779661,0.24705882352941178
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,SDM-HSsrc,arc labels,,0.49715676946325627,0.07333333333333333,0.25882352941176473
Left,random,HTL,PTT,0,0.5,1,1136,85,1124,54,SDM-PCA,arc labels,32.0,0.5524822298091454,0.09312638580931264,0.49411764705882355
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,TargetOnly,arc labels,,0.5346077457795432,0.07948717948717948,0.40789473684210525
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,Source+Target,arc labels,,0.46958788480635555,0.04522613065326633,0.11842105263157894
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,COT,arc labels,,0.5205561072492553,0.075,0.35526315789473684
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,none-HS4,arc labels,,0.4503227408142999,0.05219206680584551,0.32894736842105265
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,none-HSsrc,nothing,,0.4689672293942403,0.05172413793103448,0.19736842105263158
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,none-PCA,arc segments,16.0,0.4511668321747766,0.054003724394785846,0.3815789473684211
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,QOTu-HS4,arc labels,,0.44113704071499504,0.04297994269340974,0.19736842105263158
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,QOTu-HSsrc,arc segments,,0.4477904667328699,0.04262295081967213,0.17105263157894737
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,QOTu-PCA,arc segments,32.0,0.43349056603773584,0.04470588235294118,0.25
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,QOTc-HS4,arc labels,,0.40203574975173784,0.03233830845771144,0.17105263157894737
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,QOTc-HSsrc,arc labels,,0.4672293942403178,0.04411764705882353,0.11842105263157894
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,QOTc-PCA,arc labels,64.0,0.47728401191658393,0.03225806451612903,0.039473684210526314
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,SDM-HS4,arc labels,,0.4480883813306852,0.0488997555012225,0.2631578947368421
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,SDM-HSsrc,arc labels,,0.49349553128103274,0.06302521008403361,0.19736842105263158
Left,random,HTL,PTT,1,0.05,1,1136,76,114,4,SDM-PCA,arc labels,16.0,0.6151191658391261,0.11974110032362459,0.4868421052631579
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,TargetOnly,arc labels,,0.4679245283018868,0.05397727272727273,0.25
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,Source+Target,arc labels,,0.5007199602780537,0.06766917293233082,0.11842105263157894
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,COT,arc labels,,0.5133316782522344,0.07096774193548387,0.4342105263157895
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,none-HS4,arc labels,,0.451266137040715,0.05241090146750524,0.32894736842105265
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,none-HSsrc,nothing,,0.4689672293942403,0.05172413793103448,0.19736842105263158
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,none-PCA,arc segments,16.0,0.462909632571996,0.05719557195571956,0.40789473684210525
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,QOTu-HS4,arc labels,,0.45851539225422044,0.05042016806722689,0.23684210526315788
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,QOTu-HSsrc,arc segments,,0.4477904667328699,0.04262295081967213,0.17105263157894737
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,QOTu-PCA,arc segments,16.0,0.4786742800397219,0.05912596401028278,0.3026315789473684
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,QOTc-HS4,arc labels,,0.49466236345580933,0.06493506493506493,0.32894736842105265
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,QOTc-HSsrc,arc labels,,0.49568023833167824,0.0650887573964497,0.2894736842105263
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,QOTc-PCA,arc labels,64.0,0.5010427010923535,0.06756756756756757,0.19736842105263158
