Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,random,Ang,HTL,PTT,0,0.5,1,1136,85,1124,54,SDM-Ang-PCA,arc labels,64.0,0.5705994291151284,0.1111111111111111,0.4
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,TargetOnly,arc labels,,0.5346077457795432,0.07948717948717948,0.40789473684210525
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,Source+Target,arc labels,,0.46958788480635555,0.04522613065326633,0.11842105263157894
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,COT,arc labels,,0.5205561072492553,0.075,0.35526315789473684
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,none-Ang-HS4,arc labels,,0.48604766633565044,0.05670103092783505,0.14473684210526316
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,none-Ang-HSsrc,nothing,,0.49143495531281034,0.047619047619047616,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,none-Ang-PCA,arc segments,64.0,0.5115690168818272,0.07106598984771574,0.3684210526315789
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,QOTu-Ang-HS4,arc labels,,0.5058838133068521,0.072992700729927,0.13157894736842105
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,QOTu-Ang-HSsrc,arc segments,,0.4848311817279047,0.03896103896103896,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,QOTu-Ang-PCA,arc segments,32.0,0.4894488579940417,0.05511811023622047,0.09210526315789473
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,QOTc-Ang-HS4,arc labels,,0.4073237338629593,0.027190332326283987,0.11842105263157894
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,QOTc-Ang-HSsrc,arc labels,,0.4932720953326713,0.056179775280898875,0.06578947368421052
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,QOTc-Ang-PCA,arc labels,64.0,0.502085402184707,0.06875,0.14473684210526316
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,SDM-Ang-HS4,arc labels,,0.43214995034756704,0.04177545691906005,0.21052631578947367
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,SDM-Ang-HSsrc,arc labels,,0.4188679245283019,0.041666666666666664,0.25
Left,random,Ang,HTL,PTT,1,0.05,1,1136,76,114,4,SDM-Ang-PCA,arc labels,32.0,0.558416087388282,0.1073170731707317,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,TargetOnly,arc labels,,0.4679245283018868,0.05397727272727273,0.25
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,Source+Target,arc labels,,0.5007199602780537,0.06766917293233082,0.11842105263157894
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,COT,arc labels,,0.5133316782522344,0.07096774193548387,0.4342105263157895
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,none-Ang-HS4,arc labels,,0.504493545183714,0.072,0.11842105263157894
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,none-Ang-HSsrc,nothing,,0.49143495531281034,0.047619047619047616,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,none-Ang-PCA,arc segments,16.0,0.45724925521350546,0.044444444444444446,0.15789473684210525
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,QOTu-Ang-HS4,arc labels,,0.5035253227408143,0.07042253521126761,0.13157894736842105
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,QOTu-Ang-HSsrc,arc segments,,0.4848311817279047,0.03896103896103896,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,QOTu-Ang-PCA,arc segments,32.0,0.4795431976166832,0.0472972972972973,0.09210526315789473
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,QOTc-Ang-HS4,arc labels,,0.439746772591857,0.04154302670623145,0.18421052631578946
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,QOTc-Ang-HSsrc,arc labels,,0.4974925521350546,0.06315789473684211,0.07894736842105263
