Source,Target,AdaptFrac,nRot,Block,nEval,nEvalPos,NoAdapt,NoAdapt_lo,NoAdapt_hi,TargetOnly,TargetOnly_lo,TargetOnly_hi,Source+Target,Source+Target_lo,Source+Target_hi,COT,COT_lo,COT_hi,none-Ang-HS4,none-Ang-HS4_lo,none-Ang-HS4_hi,none-Ang-HSsrc,none-Ang-HSsrc_lo,none-Ang-HSsrc_hi,none-Ang-PCA,none-Ang-PCA_lo,none-Ang-PCA_hi,QOTu-Ang-HS4,QOTu-Ang-HS4_lo,QOTu-Ang-HS4_hi,QOTu-Ang-HSsrc,QOTu-Ang-HSsrc_lo,QOTu-Ang-HSsrc_hi,QOTu-Ang-PCA,QOTu-Ang-PCA_lo,QOTu-Ang-PCA_hi,QOTc-Ang-HS4,QOTc-Ang-HS4_lo,QOTc-Ang-HS4_hi,QOTc-Ang-HSsrc,QOTc-Ang-HSsrc_lo,QOTc-Ang-HSsrc_hi,QOTc-Ang-PCA,QOTc-Ang-PCA_lo,QOTc-Ang-PCA_hi,SDM-Ang-HS4,SDM-Ang-HS4_lo,SDM-Ang-HS4_hi,SDM-Ang-HSsrc,SDM-Ang-HSsrc_lo,SDM-Ang-HSsrc_hi,SDM-Ang-PCA,SDM-Ang-PCA_lo,SDM-Ang-PCA_hi,QOTu-Ang-HS4|none-Ang-HS4,QOTu-Ang-HS4|none-Ang-HS4_lo,QOTu-Ang-HS4|none-Ang-HS4_hi,QOTu-Ang-HSsrc|none-Ang-HSsrc,QOTu-Ang-HSsrc|none-Ang-HSsrc_lo,QOTu-Ang-HSsrc|none-Ang-HSsrc_hi,QOTu-Ang-PCA|none-Ang-PCA,QOTu-Ang-PCA|none-Ang-PCA_lo,QOTu-Ang-PCA|none-Ang-PCA_hi,QOTc-Ang-HS4|none-Ang-HS4,QOTc-Ang-HS4|none-Ang-HS4_lo,QOTc-Ang-HS4|none-Ang-HS4_hi,QOTc-Ang-HSsrc|none-Ang-HSsrc,QOTc-Ang-HSsrc|none-Ang-HSsrc_lo,QOTc-Ang-HSsrc|none-Ang-HSsrc_hi,QOTc-Ang-PCA|none-Ang-PCA,QOTc-Ang-PCA|none-Ang-PCA_lo,QOTc-Ang-PCA|none-Ang-PCA_hi,SDM-Ang-HS4|none-Ang-HS4,SDM-Ang-HS4|none-Ang-HS4_lo,SDM-Ang-HS4|none-Ang-HS4_hi,SDM-Ang-HSsrc|none-Ang-HSsrc,SDM-Ang-HSsrc|none-Ang-HSsrc_lo,SDM-Ang-HSsrc|none-Ang-HSsrc_hi,SDM-Ang-PCA|none-Ang-PCA,SDM-Ang-PCA|none-Ang-PCA_lo,SDM-Ang-PCA|none-Ang-PCA_hi,QOTu-Ang-HS4|SDM-Ang-HS4,QOTu-Ang-HS4|SDM-Ang-HS4_lo,QOTu-Ang-HS4|SDM-Ang-HS4_hi,QOTu-Ang-HSsrc|SDM-Ang-HSsrc,QOTu-Ang-HSsrc|SDM-Ang-HSsrc_lo,QOTu-Ang-HSsrc|SDM-Ang-HSsrc_hi,QOTu-Ang-PCA|SDM-Ang-PCA,QOTu-Ang-PCA|SDM-Ang-PCA_lo,QOTu-Ang-PCA|SDM-Ang-PCA_hi,QOTu-Ang-HSsrc|TargetOnly,QOTu-Ang-HSsrc|TargetOnly_lo,QOTu-Ang-HSsrc|TargetOnly_hi,TargetOnly|NoAdapt,TargetOnly|NoAdapt_lo,TargetOnly|NoAdapt_hi,COT|NoAdapt,COT|NoAdapt_lo,COT|NoAdapt_hi
PTT,WRM,0.05,2,14,508,32,0.5929414183090654,0.5137182820926222,0.6736179100959694,0.540065406793348,0.42168932195370057,0.6084433062927112,0.5987187292334352,0.5202520998501984,0.6798340982125836,0.5705429138333551,0.43332127183504826,0.6457410441207795,0.5487081548662431,0.46919476873014204,0.6215832585079443,0.5492279053859936,0.46970226480080235,0.6219789415381368,0.5482846544427427,0.48722282580678705,0.6118238340530258,0.5527699089279972,0.46827120748435747,0.625171377991114,0.5527699089279972,0.46827120748435747,0.625171377991114,0.5054231924636337,0.4404708889941027,0.5690361241476208,0.48982405462184875,0.4705581215617545,0.5152501519088128,0.4868645916440034,0.4074447240829977,0.5685263214521852,0.49427930677930676,0.45129615965875347,0.5640660935153717,0.5018382352941176,0.47703840308623885,0.550323854695057,0.45229155707096885,0.4018971204196474,0.5305774152797508,0.49225862093509154,0.44357709580942223,0.5688893386474138,0.004061754061754019,-0.009185563114134543,0.0284324728769172,0.0035420035420035134,-0.00947418387741504,0.027750131000676182,-0.042861461979109006,-0.088378430925261,-0.013830025693039578,-0.05888410024439439,-0.12808296098707983,0.022457350635079195,-0.06236331374199022,-0.11734568881784836,0.008620095930604792,-0.0540053476634359,-0.12854117132171838,0.042198016937827404,-0.046869919572125496,-0.11467852341167532,0.03867986551707772,-0.09693634831502479,-0.1822976328355241,0.019486893756445887,-0.05602603350765112,-0.12860684889944277,0.035096360920751024,0.050931673633879515,-0.04041610632791287,0.11946817859634302,0.1004783518570283,-0.017084688893157195,0.18566202121903186,0.013164571528542113,-0.07800094425889914,0.07391056456367483,0.012704502134649132,-0.10368532226279442,0.17518469235045142,-0.052876011515717414,-0.2083038285915649,0.045398685271462694,-0.022398504475710346,-0.1347217193516676,0.04223871642252669
PTT,WRM,0.5,8,14,508,32,0.6133210984521619,0.5720145935914451,0.6545797519376916,0.6186788821576912,0.5762095756002448,0.6565872926124082,0.5879953519252071,0.544835154783205,0.629587423306965,0.5594364629715405,0.5107253962626924,0.5983188666147397,0.5550668185962411,0.5152166973497191,0.5896011944307111,0.5644837604318584,0.5248018309100146,0.597373476130076,0.5534439988257426,0.5125388995850881,0.5847244427380003,0.560893985204055,0.5216939885607872,0.5965057000462458,0.5682998505811885,0.5289225139647816,0.6027539206007682,0.5085354577342776,0.47323985602418234,0.5392484411211499,0.5923593873401671,0.5521809188733207,0.6310104478639522,0.590726340152827,0.5567943445131669,0.6242504410284849,0.5275483159176486,0.4921532499415592,0.5547895123234827,0.562628512540979,0.5219661669386325,0.5982177807423444,0.5756113898531228,0.5418768745735295,0.6125766746779091,0.5476515531449324,0.5027863660649916,0.5757718066213268,0.005827166607813905,-0.009279074310964985,0.025293399117222493,0.0038160901493300425,-0.007690849164114655,0.022454270536459462,-0.044908541091465026,-0.07137897245556979,-0.011161119567271387,0.03729256874392606,-0.007813941666926996,0.08896892202097166,0.02624257972096855,-0.00664604937794529,0.0667813716692381,-0.025895682908093964,-0.05677218136748711,0.007070219035409701,0.007561693944737935,-0.043733421301852066,0.05903169874745652,0.011127629421264329,-0.03233287444445354,0.06499750303841113,-0.005792445680810165,-0.04434865329568455,0.028847693685609924,-0.00173452733692403,-0.051839842332410735,0.050693684316695194,-0.007311539271934286,-0.0589102635909012,0.03727681017181076,-0.03911609541065486,-0.071281376588247,0.005017172948934399,-0.0503790315765027,-0.0999818021129417,-0.00016857151218782965,0.0053577837055293065,-0.05613147169099324,0.06291189910821667,-0.05388463548062139,-0.12047045155188082,0.0061693604283213155
RTT,HTL,0.05,8,10,401,82,0.5934777468164593,0.5661628066942782,0.6173984190393513,0.5180661111891725,0.49668729844560816,0.5410982560058292,0.5733230342832436,0.5521257042731927,0.5935142352876636,0.49293883799245997,0.4774299828885471,0.5068265150947209,0.5196429710816773,0.4949622046995608,0.5393644918361785,0.5701133934220629,0.53947242270433,0.5941985544860944,0.5397477449557557,0.5123958021426095,0.5664601401892204,0.5608036349813077,0.5344543324640421,0.5873360437089702,0.5889337641894336,0.5620601300413237,0.6129466169855193,0.5816845313703499,0.55478417128698,0.605577112240784,0.5155020868543262,0.4876981326034975,0.5418624269697948,0.5486756180350486,0.5253871223910737,0.571130670272403,0.5050202131241069,0.4843015243410797,0.5266311907693355,0.49358463557921617,0.4786000832368017,0.5086703571722222,0.5210367911645131,0.5008703072963651,0.543578601241777,0.48877154040591475,0.46555911214488105,0.5137908746517175,0.041160663899630356,0.015310307632391915,0.07179815622103962,0.018820370767370642,-0.0032952124583828873,0.04503920272347152,0.041936786414594196,0.014090962167979828,0.06963218842250662,-0.004140884227351149,-0.03444925435935271,0.03115189508067119,-0.021437775387014302,-0.05516529982086335,0.017269070556941785,-0.034727531831648784,-0.06291616361124239,-0.0024378407276619577,-0.026058335502461172,-0.04964951228352354,0.0027762044914538546,-0.04907660225754984,-0.07777641580540662,-0.010733903753660548,-0.050976204549840975,-0.08373398469431849,-0.014738092987028831,0.06721899940209153,0.03768402893045146,0.09632842692667798,0.06789697302492048,0.03625452933456577,0.09334939481459885,0.09291299096443517,0.05751805003772505,0.1218311341595122,0.0708676530002611,0.03754278330671304,0.10014627983360724,-0.07541163562728681,-0.10404381256187537,-0.04123727549797098,-0.1005389088239993,-0.12971965932086787,-0.06925288980330106
RTT,HTL,0.5,8,10,401,82,0.5934777468164593,0.5661628066942782,0.6173984190393513,0.5649527147038791,0.537065457557896,0.591577406638263,0.5594341479925903,0.5412431182995584,0.5778905639736153,0.49295780834122105,0.46639533611534517,0.5223639346461756,0.516055224043343,0.49424623964826475,0.5342804924913885,0.5701133934220629,0.53947242270433,0.5941985544860944,0.5249231617871342,0.4959333327808441,0.5575167320629162,0.5716604456546728,0.545200840838112,0.5981555753360452,0.5692584688094736,0.5436208611798526,0.5923183285400492,0.5804731019958975,0.5523705344826858,0.6077636648688186,0.5429683386394822,0.5200454508619625,0.5688573837443804,0.5463558005782202,0.5294737991213646,0.5644807189100849,0.5317345906969345,0.5051189254101596,0.5624730420623609,0.559638964919646,0.5336323503414844,0.588659821170715,0.572914772381303,0.5488755296381302,0.5947025775401286,0.5188585583250727,0.4930256002721957,0.5458847729033562,0.05560522161132975,0.03078482763602084,0.08218956675857715,-0.0008549246125892918,-0.027260224204067932,0.030628482020341293,0.05554994020876336,0.018937580772548188,0.08798264662708614,0.02691311459613921,0.0022235121516010906,0.0577156957912578,-0.023757592843842712,-0.04968596796059847,0.010031226836889404,0.006811428909800354,-0.02448077993559835,0.04394290483983991,0.04358374087630301,0.016496991526006886,0.07739993338956107,0.0028013789592400418,-0.028988720501674184,0.036350663030425515,-0.006064603462061502,-0.04200923333286833,0.02957133723188626,0.012021480735026735,-0.016827762109377146,0.034718499579201804,-0.0036563035718293335,-0.017796822901919383,0.012572067999469402,0.06161454367082486,0.028946882430748316,0.09308070838125469,0.004305754105594528,-0.020090650320937268,0.02710567801870686,-0.028525032112580173,-0.051700492053779634,-0.0032135708893033283,-0.10051993847523821,-0.1300163588127789,-0.06421478686765063
RTT,PTT,0.05,5,21,1136,67,0.4701509333814936,0.43783924250823014,0.5138166735665753,0.47937875463915985,0.4497969521660426,0.5097781453798834,0.4643345277299672,0.427130295839181,0.5087315041490605,0.4689862186901819,0.4343306076320052,0.5084050253163884,0.41926686565901256,0.38647316386933844,0.4669535936473757,0.44277964064342934,0.4093507071361992,0.4856103775116774,0.375146184772513,0.3381256836176033,0.4176061808076274,0.513886656872155,0.49171586012793644,0.5358578008629171,0.49379357503502314,0.4705699998629081,0.5179445886682998,0.4366139371868766,0.4128238627816636,0.4760354600818759,0.5298572042933685,0.5093000045493223,0.5499933354381897,0.50146768615273,0.4649220243935662,0.5380259840883717,0.525391434901277,0.48791489614196093,0.5652620007728284,0.46782258806928584,0.4545087613985326,0.48476174748782375,0.440360815701478,0.41041436355250255,0.48126437145744105,0.4523055594883057,0.42796804441372766,0.4850013112699674,0.0946197912131424,0.05336674835135709,0.12261877653672028,0.051013934391593796,0.014809433286506399,0.07978132859902637,0.061467752414363586,0.023959337360711857,0.10838251991973283,0.11059033863435591,0.059425183737798704,0.14915513628563296,0.058688045509300624,-0.0027834025946092415,0.11046682209424631,0.15024525012876405,0.09307542487104764,0.20034945246094615,0.04855572241027328,0.002611869816602887,0.08451865100749159,-0.0024188249419513363,-0.06000727586119181,0.059466462563112964,0.0771593747157927,0.03343458846643254,0.12354434932644366,0.04606406880286912,0.017135050098345615,0.07175340840148997,0.05343275933354513,0.00442773731770175,0.09118235468152575,-0.01569162230142912,-0.0406272474088696,0.018681426866499196,0.014414820395863281,-0.018313039930667716,0.04731141612157878,0.009227821257666247,-0.03940852538529467,0.05041129968874577,-0.0011647146913116857,-0.05177644036747579,0.04694651267171843
RTT,PTT,0.5,8,21,1136,80,0.485361772896182,0.4522709011990168,0.5184354918046583,0.6019017194482423,0.5610813286438052,0.6292661107499149,0.5293766483192432,0.4914405731424663,0.5584247875745593,0.5292080343151754,0.49037832033525064,0.5606633796232267,0.4309791630075246,0.4013378532571557,0.4663824283574345,0.45665311915505646,0.4227903131579124,0.48979939212964474,0.3722352965120842,0.34367985793620637,0.4063320849184656,0.5273277841337077,0.5045815240413211,0.5490293780932226,0.5317458869171514,0.5069596357318473,0.5503514008253287,0.5065604276101892,0.4790114934548115,0.5276472721985794,0.6742561159825524,0.6161349281822368,0.7076949881428645,0.6269484089870855,0.5719312899574306,0.6591184842858885,0.4956594510321397,0.45919570129702253,0.5282623093349307,0.6447401602479845,0.5977198685520334,0.6726179947675911,0.620441499670483,0.5669217931274837,0.6595861549937527,0.5405568804819086,0.5030451866254668,0.5727799701837114,0.09634862112618314,0.0650898915556708,0.12085301593554715,0.07509276776209495,0.0495361369810635,0.09634031242268626,0.13432513109810496,0.09772296329297812,0.15766510639910952,0.24327695297502783,0.16551339135992618,0.28830331938732207,0.17029528983202902,0.10110736544601351,0.2144202914537676,0.1234241545200555,0.06629363418012958,0.17111699095948238,0.21376099724045994,0.1444968934217702,0.2603327789970213,0.16378838051542655,0.09085057421768515,0.22329354678876095,0.16832158396982444,0.1142756836454567,0.21002566526047467,-0.1174123761142768,-0.1534814104490807,-0.06363067963817372,-0.0886956127533316,-0.14007287689801698,-0.03006246334814819,-0.033996452871719485,-0.0750674092421425,0.005691426641220746,-0.07015583253109092,-0.10385964112004846,-0.027654332803906896,0.11653994655206035,0.06198913560162203,0.15654567512163475,0.04384626141899339,-0.0011607646447112565,0.08204002064889003
RTT,WRM,0.05,2,14,508,32,0.6329541807482983,0.5256878718976271,0.6920600057299476,0.540065406793348,0.42168932195370057,0.6084433062927112,0.6195315942558589,0.516563235080992,0.6821027084408071,0.5153026329496917,0.44263633708357975,0.5803403624568111,0.561835282883077,0.4729219390827241,0.6285987200213562,0.5976817001633178,0.48597195278056565,0.6788294016410618,0.6318572430704783,0.5315446950053107,0.7116017235748101,0.5745131342557813,0.47814460962975747,0.6427375454496376,0.5768231365657837,0.4837513474444219,0.6393204136853711,0.5261303744759627,0.4502630682236379,0.6168591757113249,0.45790654706095885,0.39484254307302713,0.49178637120042107,0.5051484398910869,0.4390371893906734,0.6011215721604392,0.48356521012771014,0.46421188192983814,0.5084695939816494,0.4929753151260504,0.4745470655075391,0.518091731743284,0.4018446876902759,0.3274116883976241,0.5147263253364379,0.5595542870359047,0.44976332234057514,0.6240552599744973,0.012677851372704274,-0.04754068642425122,0.08804729666446406,-0.02085856359753413,-0.06326002443151113,0.022300567135892468,-0.10572686859451563,-0.2362546156171425,0.05892546728439876,-0.1039287358221182,-0.19706330360019614,-0.010736088380143905,-0.09253326027223086,-0.22181972163720484,0.09276767020154741,-0.14829203294276816,-0.2337479988711538,-0.039681999041783905,-0.06885996775702663,-0.13740965609267475,0.029369147130487203,-0.19583701247304186,-0.3414342744636321,0.007405779176424555,-0.0723029560345736,-0.22486654335633866,0.04836219085335714,0.0815378191297309,-0.018554288576351403,0.15009601799200087,0.17497844887550773,-0.007678017308294693,0.29748082313016216,-0.03342391255994204,-0.12655271355587108,0.11741596919409258,0.03675772977243563,-0.07626919726556905,0.16320972253763535,-0.09288877395495032,-0.20306539064100507,0.010086354200709462,-0.11765154779860665,-0.2167935292797752,0.012860656197769889
RTT,WRM,0.5,8,14,508,32,0.6112603695096768,0.564728436858865,0.6433562127680498,0.6186788821576912,0.5762095756002448,0.6565872926124082,0.6193753246663849,0.5729965564233926,0.6560860822736948,0.5537203485906728,0.5053897782817446,0.5984108290733606,0.5594323423136666,0.5214448484985383,0.5890627509070563,0.5614518648462605,0.5170432058147887,0.5940597361711367,0.5095066690875046,0.46722859634827035,0.5494508639505403,0.5628056660129978,0.5267119708092679,0.5947651809558367,0.5620945935745025,0.523466028523493,0.5923493836027488,0.5610567246812511,0.5242164057243445,0.5968422612045315,0.581971813423684,0.5353847769817964,0.6206013405692409,0.6186573761730675,0.5732197194451828,0.6656008274446223,0.5210912692698013,0.4964117939399182,0.5513384901474729,0.5839784123053791,0.541385838989854,0.6239383347220293,0.6308275016162604,0.5906962705565635,0.6720340675931109,0.5428105143385867,0.49410399387572185,0.5716765064987469,0.0033733236993311877,-0.014231838233761947,0.02625224310346408,0.0006427287282420036,-0.010459685509620491,0.014699910881988148,0.05155005559374648,0.015190624741735917,0.08832005246710839,0.022539471110017417,-0.015333005515632468,0.06261929008969973,0.05720551132680696,0.017306588950327204,0.11159191947932477,0.011584600182296678,-0.036748257284807365,0.06485374244655909,0.024546069991712494,-0.009923706999258075,0.065665728717122,0.06937563676999992,0.03374346277226109,0.12188240170440742,0.0333038452510821,-0.033899068552688434,0.0832455603603848,-0.021172746292381306,-0.061552214882098215,0.015236196655245277,-0.06873290804175791,-0.11723463753050303,-0.03314798564810061,0.018246210342664382,-0.019506714973254746,0.07644224450071932,-0.05658428858318865,-0.10508660395420306,-0.016391627106253408,0.007418512648014408,-0.02715321311324744,0.05338781177460491,-0.05754002091900401,-0.0953268131842128,-0.009956761812823602
WRM,HTL,0.05,8,10,401,82,0.5350039072144028,0.5128472739568503,0.5544771122887411,0.5180661111891725,0.49668729844560816,0.5410982560058292,0.5385727654521004,0.5189461264731868,0.5557703445666015,0.48831755516971015,0.4693542297197325,0.5055246944271753,0.5519747184714199,0.5243741635359515,0.575594105531962,0.5289087865522224,0.515981017995031,0.5432686831867546,0.5056683407931772,0.48632282214413247,0.5236244041462084,0.5723110598334924,0.5431276055610412,0.5983435752539867,0.570518208837773,0.5410446155741767,0.5982270969245871,0.510336333019875,0.4872973068701426,0.5324912874626953,0.49262464611622636,0.4706033960952344,0.517950000484156,0.5512815273370272,0.5298827189589168,0.5755738259339425,0.5150288191155482,0.49061113512838006,0.5381139073208705,0.4915427382755969,0.4737407138570771,0.5123470010543159,0.540133252073906,0.5151244076682677,0.5686141201199183,0.4983670301019002,0.47561596573123444,0.5221847747588974,0.02033634136207252,-0.0024405012478388886,0.043657970384546496,0.041609422285550646,0.013247342589897935,0.06689740797898938,0.004667992226697781,-0.02048255042797259,0.03298308719466942,-0.05935007235519352,-0.08975523087858484,-0.021361203426974326,0.02237274078480478,0.0009270886753220798,0.046233814377153196,0.009360478322370969,-0.021483351856765236,0.0396268285819435,-0.060431980195822965,-0.08820366117330271,-0.024327622706094884,0.011224465521683546,-0.016118675158151963,0.040093047096885555,-0.007301310691277041,-0.03601048995229229,0.02357519542029201,0.08076832155789548,0.04287935577489582,0.11129649197460395,0.0303849567638671,-0.006088070162706951,0.06121012776419421,0.011969302917974822,-0.02281766725208722,0.04545445606044842,0.05245209764860059,0.014353998003111615,0.08760081464153532,-0.01693779602523038,-0.044293227950839814,0.013431660387415965,-0.04668635204469268,-0.07437698949559991,-0.01978309967856831
WRM,HTL,0.5,8,10,401,82,0.5350039072144028,0.5128472739568503,0.5544771122887411,0.5649527147038791,0.537065457557896,0.591577406638263,0.5394193250836156,0.5165919668107638,0.5587209150597278,0.5102709991488347,0.4835463012857859,0.5385766591188059,0.5353952723928018,0.510011508960424,0.5573402388450622,0.5289087865522224,0.515981017995031,0.5432686831867546,0.5604134040594001,0.5304244045887829,0.5875502246749765,0.5922519836766486,0.5624103347147444,0.6180689739471513,0.5733241387790323,0.5435538091715775,0.6002764091460914,0.542805172523239,0.5185641514637432,0.5719455154110334,0.5617743912668102,0.538070477864155,0.5838085599384014,0.5446102043528162,0.5280477385469695,0.5638489716284271,0.5455090766523045,0.5181351908765969,0.5716209386262351,0.585686632986228,0.5620490712996256,0.6130124004800852,0.5634029645777151,0.5387525092346617,0.5891413522269492,0.5411139526362113,0.5162295682024812,0.565406670118875,0.05685671128384673,0.03522381681848272,0.07509030076371861,0.04441535222680992,0.016096559277835265,0.06867339934839975,-0.01760823153616109,-0.041992683069601584,0.015283940454001813,0.026379118874008345,0.0011385355735820447,0.05090065164408822,0.015701417800593753,0.001920245032584983,0.031231764506975016,-0.014904327407095574,-0.04795193395459025,0.019676031974126592,0.050291360593426204,0.023263098420896685,0.08275600741225854,0.034494178025492706,0.010048434022909154,0.05985744995622201,-0.019299451423188785,-0.050316053192498045,0.013780952155080775,0.006565350690420524,-0.028661860421663448,0.03358493548323097,0.009921174201317218,-0.01846266546010971,0.03258323331069258,0.001691219887027695,-0.02959140431851831,0.039150688019525245,0.008371424075153233,-0.02468452662694042,0.03773722786279942,0.02994880748947626,0.005393616137409763,0.05558491093447671,-0.02473290806556816,-0.05244385767509645,0.004922652467643051
WRM,PTT,0.05,5,21,1136,67,0.5440820141676358,0.49511341826542726,0.581678684246376,0.47937875463915985,0.4497969521660426,0.5097781453798834,0.5887877015124774,0.5353264336898798,0.6267475586000774,0.4771521673441527,0.44086996171624,0.5177762891542195,0.5973645874491785,0.5524097892542692,0.630823748010633,0.5933540591345811,0.5461408845807835,0.6252403604822212,0.4735835416894208,0.4294359681810348,0.541969427340527,0.6221300500047875,0.5584586257091354,0.6633426470845121,0.6034479815239988,0.5446457362094411,0.6422354557352047,0.5254524845257725,0.4987743941736232,0.5570199243761291,0.4805698118087555,0.47041401015269224,0.49268978182465084,0.5674246538380987,0.5106188337877466,0.6093052615792217,0.5075646259438409,0.47805730710364747,0.5336301780176973,0.4854878824132657,0.4768839526857093,0.49583917186988863,0.5043935828463967,0.45887454059792304,0.5392369109686298,0.4694213083754855,0.4502655723154151,0.4932959515175589,0.024765462555608964,-0.02284874923718722,0.060905346165641146,0.010093922389417753,-0.03480349916611518,0.0470769345636024,0.05186894283635174,-0.009975247118582713,0.09199097910379776,-0.11679477564042301,-0.1518676779675376,-0.06844001289033622,-0.025929405296482355,-0.07437864257124693,0.01945951635751202,0.03398108425442009,-0.04722222970705199,0.09028412016024735,-0.11187670503591285,-0.14772002935727618,-0.06454934071728734,-0.08896047628818438,-0.13363776859032955,-0.03652152897052865,-0.004162233313935282,-0.07116887896392526,0.04321059369691287,0.1366421675915218,0.06906090307609207,0.18041040840709568,0.09905439867760213,0.04693387587810726,0.13696087095999468,0.05603117615028702,0.01903656073114213,0.09459556216958583,0.12406922688483896,0.053684793598401157,0.17224008823150153,-0.06470325952847594,-0.11074630244921752,-0.00953550344866095,-0.06692984682348307,-0.12341734807082616,0.004948625464317625
WRM,PTT,0.5,8,21,1136,80,0.558739838381893,0.5181080120231735,0.5884826469203835,0.6019017194482423,0.5610813286438052,0.6292661107499149,0.6715139148078815,0.6179490254630656,0.703406303414189,0.5253794485707695,0.4961204499816413,0.5595632343898893,0.606781613707669,0.5693630147185738,0.6303075105075215,0.6055433477638326,0.5688747421769906,0.6280536186719231,0.4644924083330549,0.4270603946519414,0.5079446468828797,0.6200363933195803,0.5647343309874656,0.652559602471818,0.612552839409064,0.5603709056297568,0.6440339895547265,0.5341166541596798,0.49270674003210846,0.5602576888903359,0.6809177639386251,0.6204639857130015,0.7143963867999549,0.6029673447561119,0.5507474419914964,0.6345763676831727,0.5022159102672801,0.4664907678057752,0.533818595179287,0.6422657338152991,0.5945801148336227,0.6715251661794798,0.6084583838958281,0.556149764727514,0.6393446152927916,0.5271468662581518,0.48270024928828753,0.5647448448136274,0.013254779611911238,-0.025413182410208814,0.041296563611890616,0.007009491645231458,-0.029240592240292032,0.036808053657818564,0.06962424582662491,0.004805574839021607,0.11330737583182228,0.0741361502309561,0.02967810280912946,0.10722543390999391,-0.002576003007720651,-0.040281581459782126,0.027350794177729565,0.03772350193422519,-0.02882761963339399,0.09152177305545663,0.035484120107630024,-0.0032026354666303877,0.06971275092715452,0.0029150361319955076,-0.034147076343682296,0.03201101056413391,0.06265445792509688,-0.010219048700401507,0.12388638521828434,-0.022229340495718786,-0.05396848751703061,0.005938067730748055,0.004094455513235951,-0.005531045119250638,0.014299443018716447,0.006969787901528024,-0.04385164394488214,0.04811896083573932,0.010651119960821687,-0.026328758001075005,0.04040306930185032,0.04316188106634933,0.004174960631556263,0.08112432307835064,-0.03336038981112355,-0.07283434825451103,0.02472391692575
WRM,RTT,0.05,2,30,2129,6,0.7203250117757889,0.5209591139151197,0.9062969135126692,0.6746349505416863,0.5573956046368667,0.8258622143196372,0.6774807662113361,0.47204152980636965,0.8532199892851596,0.6925930287329252,0.5789195533118134,0.8089233169804546,0.7989284032030146,0.6119685018369996,0.921875169457596,0.8303501334589418,0.6514139473550529,0.9256218838975324,0.8071714554875176,0.6331458465029489,0.9339825887406845,0.8243444810802324,0.6436221941599235,0.9215905671225675,0.8230491442926676,0.6426527201168276,0.9192121276895251,0.7296082587533366,0.5596226038775408,0.8709425886310059,0.5949717381064531,0.46672831864650044,0.7775804793275682,0.6664900298319987,0.501636058991417,0.8155816560219659,0.6135774846914743,0.48698127487837245,0.7959618507730867,0.6081409954466949,0.4543344584659103,0.6997037283637544,0.7064099544669493,0.6479853226994059,0.8397842196197225,0.5994465379180405,0.4717771969190243,0.7220488167629656,0.02541607787721778,-0.02214454937433665,0.11238918105169297,-0.007300989166274197,-0.013086681478120787,-0.002823529661876745,-0.077563196734181,-0.2825268834784059,0.08055955336842521,-0.20395666509656152,-0.379790941036616,0.05933989928846143,-0.16386010362694314,-0.29644850574270865,0.07505886462075832,-0.19359397079604324,-0.44456375584602836,0.12858927009854965,-0.19078740775631975,-0.24755254795425716,-0.06571630090330076,-0.1239401789919925,-0.25703197262056293,0.16390414836585018,-0.20772491756947709,-0.40891332002322195,-0.010269076603586834,0.21620348563353753,0.06830146934994073,0.3371635159501947,0.1166391898257183,-0.16895157503971933,0.2491685323289043,0.1301617208352961,0.021755684112726787,0.22338841184586575,0.1484141937509813,-0.1577806102253408,0.33563150180632323,-0.045690061234102575,-0.237367356019538,0.22495512029597492,-0.027731983042863728,-0.2609377722368683,0.22469375259271535
WRM,RTT,0.5,8,30,2129,47,0.7612181856764222,0.680171599607029,0.8180448803732058,0.6745786725585331,0.5935718316925572,0.7292953934825401,0.6668798602519178,0.5810038763012946,0.7193947645950652,0.541621778141487,0.483432417154106,0.5874740077191632,0.7047076449652785,0.6334861954588041,0.7503800314417234,0.7304284923571807,0.6586021904026796,0.7760731550522404,0.7837254896977626,0.709997626222582,0.8315205754827111,0.7368410161436187,0.6646954353139031,0.7829230951362346,0.7281978209368757,0.6538412071505627,0.7714692302093672,0.767923663019845,0.6999140478545866,0.8111889470415482,0.6728447253209415,0.5882119024732916,0.7350106115397131,0.7261274641124832,0.6551420769163414,0.771943120688942,0.6083831111640097,0.552810413705461,0.6550553957213042,0.6615773232230688,0.5793624575513245,0.721765152386012,0.6713249422068943,0.5982320674386937,0.7224543360181108,0.6273367898187362,0.5702502674550829,0.6748256373842456,0.03213337117834025,-0.0001316222928287034,0.07337592233200671,-0.002230671420304975,-0.012975262342088224,0.005606318097838111,-0.01580182667791752,-0.045072885049890175,0.024380909958090276,-0.03186291964433696,-0.1213493749266505,0.06464776262990585,-0.004301028244697469,-0.020645739446803413,0.014680804068996757,-0.1753423785337529,-0.2610107740878825,-0.07675342307078464,-0.043130321742209654,-0.12971049059437328,0.04989868347941393,-0.059103550150286344,-0.1414469091488334,0.029132526395417378,-0.15638869987902637,-0.24330862719946345,-0.052592831881457046,0.07526369292054991,-0.027153650598225706,0.17257208164985155,0.05687287872998137,-0.03309318684721814,0.13834310458427843,0.14058687320110885,0.04704301061598796,0.2242155877507993,0.053619148378342585,-0.01744586438784984,0.1349819170527129,-0.08663951311788909,-0.15442763111262045,-0.030878967406908035,-0.21959640753493515,-0.30869597349857036,-0.11996935074276906
