Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,contig,Ang,PTT,HTL,5,0.1,0,401,91,80,1,QOTc-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,HTL,5,0.1,0,401,91,80,1,QOTc-Ang-HSsrc,arc labels,,,,
Left,contig,Ang,PTT,HTL,5,0.1,0,401,91,80,1,QOTc-Ang-PCA,arc labels,,,,
Left,contig,Ang,PTT,HTL,5,0.1,0,401,91,80,1,SDM-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,HTL,5,0.1,0,401,91,80,1,SDM-Ang-HSsrc,arc labels,,,,
Left,contig,Ang,PTT,HTL,5,0.1,0,401,91,80,1,SDM-Ang-PCA,arc labels,,,,
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,NoAdapt,nothing,,0.5389578163771712,0.24277456647398843,0.9230769230769231
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,TargetOnly,arc labels,,0.6088443814250266,0.3524590163934426,0.4725274725274725
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,Source+Target,arc labels,,0.546207018787664,0.25092250922509224,0.7472527472527473
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,COT,arc labels,,0.6350584898971996,0.3617021276595745,0.5604395604395604
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,none-Ang-HS4,arc labels,,0.5601205246366536,0.2571428571428571,0.7912087912087912
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,none-Ang-HSsrc,nothing,,0.5435306628855017,0.2532188841201717,0.6483516483516484
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,none-Ang-PCA,arc segments,8.0,0.5257532789790854,0.2369146005509642,0.945054945054945
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,QOTu-Ang-HS4,arc labels,,0.5526586316908898,0.2546816479400749,0.7472527472527473
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,QOTu-Ang-HSsrc,arc segments,,0.5438319744771358,0.2544642857142857,0.6263736263736264
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,QOTu-Ang-PCA,arc segments,8.0,0.5362814604750088,0.2435064935064935,0.8241758241758241
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,QOTc-Ang-HS4,arc labels,,0.5961006735200283,0.29591836734693877,0.6373626373626373
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,QOTc-Ang-HSsrc,arc labels,,0.5626373626373626,0.2619047619047619,0.7252747252747253
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,QOTc-Ang-PCA,arc labels,64.0,0.5738036157390997,0.4,0.26373626373626374
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,SDM-Ang-HS4,arc labels,,0.559092520382843,0.29508196721311475,0.3956043956043956
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,SDM-Ang-HSsrc,arc labels,,0.5362637362637362,0.25748502994011974,0.4725274725274725
Left,contig,Ang,PTT,HTL,5,0.2,1,401,91,161,4,SDM-Ang-PCA,arc labels,32.0,0.547040056717476,0.30864197530864196,0.27472527472527475
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,NoAdapt,nothing,,0.5389578163771712,0.24277456647398843,0.9230769230769231
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,TargetOnly,arc labels,,0.5726692662176533,0.26640926640926643,0.7582417582417582
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,Source+Target,arc labels,,0.5375398794753633,0.24489795918367346,0.7912087912087912
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,COT,arc labels,,0.5595179014533853,0.2550335570469799,0.8351648351648352
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,none-Ang-HS4,arc labels,,0.5530662885501596,0.25165562913907286,0.8351648351648352
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,none-Ang-HSsrc,nothing,,0.5435306628855017,0.2532188841201717,0.6483516483516484
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,none-Ang-PCA,arc segments,16.0,0.5542715349166962,0.2556390977443609,0.7472527472527473
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,QOTu-Ang-HS4,arc labels,,0.5297235023041474,0.24253731343283583,0.7142857142857143
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,QOTu-Ang-HSsrc,arc segments,,0.5422190712513293,0.25333333333333335,0.6263736263736264
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,QOTu-Ang-PCA,arc segments,16.0,0.5110244594115562,0.2323943661971831,0.7252747252747253
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,QOTc-Ang-HS4,arc labels,,0.5384438142502659,0.24719101123595505,0.7252747252747253
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,QOTc-Ang-HSsrc,arc labels,,0.5682382133995038,0.25925925925925924,0.8461538461538461
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,QOTc-Ang-PCA,arc labels,64.0,0.559092520382843,0.29508196721311475,0.3956043956043956
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,SDM-Ang-HS4,arc labels,,0.5266926621765331,0.24423963133640553,0.5824175824175825
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,SDM-Ang-HSsrc,arc labels,,0.5545196738745126,0.25957446808510637,0.6703296703296703
Left,contig,Ang,PTT,HTL,5,0.3,1,401,91,241,26,SDM-Ang-PCA,arc labels,64.0,0.5747784473590924,0.28061224489795916,0.6043956043956044
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,NoAdapt,nothing,,0.5389578163771712,0.24277456647398843,0.9230769230769231
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,TargetOnly,arc labels,,0.5777029422190713,0.28078817733990147,0.6263736263736264
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,Source+Target,arc labels,,0.5702056008507621,0.2588996763754045,0.8791208791208791
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,COT,arc labels,,0.5724742998936547,0.25961538461538464,0.8901098901098901
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,none-Ang-HS4,arc labels,,0.5353243530662886,0.24281150159744408,0.8351648351648352
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,none-Ang-HSsrc,nothing,,0.5435306628855017,0.2532188841201717,0.6483516483516484
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,none-Ang-PCA,arc segments,16.0,0.5626905352711804,0.2591240875912409,0.7802197802197802
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,QOTu-Ang-HS4,arc labels,,0.5285182559376108,0.24013157894736842,0.8021978021978022
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,QOTu-Ang-HSsrc,arc segments,,0.5480680609712867,0.25523012552301255,0.6703296703296703
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,QOTu-Ang-PCA,arc segments,16.0,0.5232187167671039,0.24,0.6593406593406593
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,QOTc-Ang-HS4,arc labels,,0.5346685572492024,0.24271844660194175,0.8241758241758241
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,QOTc-Ang-HSsrc,arc labels,,0.5779156327543424,0.2646048109965636,0.8461538461538461
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,QOTc-Ang-PCA,arc labels,64.0,0.5374158099964551,0.27522935779816515,0.32967032967032966
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,SDM-Ang-HS4,arc labels,,0.5144452321871676,0.23580786026200873,0.5934065934065934
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,SDM-Ang-HSsrc,arc labels,,0.5502304147465438,0.26262626262626265,0.5714285714285714
Left,contig,Ang,PTT,HTL,5,0.5,1,401,91,380,70,SDM-Ang-PCA,arc labels,64.0,0.44906061680255227,0.1864406779661017,0.3626373626373626
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,NoAdapt,nothing,,0.5335638144626909,0.23582089552238805,0.8876404494382022
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,TargetOnly,arc labels,,0.45440795159896286,0.13043478260869565,0.10112359550561797
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,Source+Target,arc labels,,0.5534788245462403,0.25,0.7415730337078652
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,COT,arc labels,,0.4271823681936041,0.11578947368421053,0.12359550561797752
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,none-Ang-HS4,arc labels,,0.5568099971189858,0.24615384615384617,0.898876404494382
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,none-Ang-HSsrc,nothing,,0.5485811005473926,0.25225225225225223,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,none-Ang-PCA,arc segments,16.0,0.5526145203111494,0.2532188841201717,0.6629213483146067
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,QOTu-Ang-HS4,arc labels,,0.5350583405358686,0.2392857142857143,0.7528089887640449
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,QOTu-Ang-HSsrc,arc segments,,0.5358866320944973,0.23890784982935154,0.7865168539325843
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,QOTu-Ang-PCA,arc segments,64.0,0.5323573898012101,0.2556390977443609,0.38202247191011235
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,QOTc-Ang-HS4,arc labels,,0.47678983002016706,0.10714285714285714,0.033707865168539325
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,QOTc-Ang-HSsrc,arc labels,,0.4632130509939499,0.13559322033898305,0.0898876404494382
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,QOTc-Ang-PCA,arc labels,64.0,0.47524128493229617,0.16071428571428573,0.10112359550561797
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,SDM-Ang-HS4,arc labels,,0.4567847882454624,0.1111111111111111,0.06741573033707865
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,SDM-Ang-HSsrc,arc labels,,0.4664541918755402,0.16,0.1348314606741573
Left,contig,Ang,PTT,HTL,6,0.05,1,401,89,40,3,SDM-Ang-PCA,arc labels,4.0,0.48802578507634686,0.16666666666666666,0.056179775280898875
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,NoAdapt,nothing,,0.5335638144626909,0.23582089552238805,0.8876404494382022
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,TargetOnly,arc labels,,0.5381734370498416,0.2446351931330472,0.6404494382022472
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,Source+Target,arc labels,,0.5527225583405359,0.24738675958188153,0.797752808988764
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,COT,arc labels,,0.5284860270815327,0.2413793103448276,0.550561797752809
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,none-Ang-HS4,arc labels,,0.5391457793143186,0.2389937106918239,0.8539325842696629
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,none-Ang-HSsrc,nothing,,0.5485811005473926,0.25225225225225223,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,none-Ang-PCA,arc segments,16.0,0.5598710746182656,0.2549800796812749,0.7191011235955056
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,QOTu-Ang-HS4,arc labels,,0.532663497551138,0.23776223776223776,0.7640449438202247
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,QOTu-Ang-HSsrc,arc segments,,0.5422608758282916,0.24354243542435425,0.7415730337078652
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,QOTu-Ang-PCA,arc segments,16.0,0.507850763468741,0.2253968253968254,0.797752808988764
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,QOTc-Ang-HS4,arc labels,,0.5148732353788534,0.23148148148148148,0.5617977528089888
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,QOTc-Ang-HSsrc,arc labels,,0.49288749639873236,0.2037037037037037,0.12359550561797752
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,QOTc-Ang-PCA,arc labels,32.0,0.5475547392682224,0.2818181818181818,0.34831460674157305
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,SDM-Ang-HS4,arc labels,,0.5051858254105445,0.22580645161290322,0.47191011235955055
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,SDM-Ang-HSsrc,arc labels,,0.5155754825698646,0.23493975903614459,0.43820224719101125
Left,contig,Ang,PTT,HTL,6,0.1,1,401,89,80,11,SDM-Ang-PCA,arc labels,32.0,0.5516421780466725,0.2702702702702703,0.449438202247191
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,NoAdapt,nothing,,0.5335638144626909,0.23582089552238805,0.8876404494382022
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,TargetOnly,arc labels,,0.4981453471622011,0.2210144927536232,0.6853932584269663
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,Source+Target,arc labels,,0.5439174589455489,0.24242424242424243,0.8089887640449438
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,COT,arc labels,,0.5021427542494958,0.22304832713754646,0.6741573033707865
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,none-Ang-HS4,arc labels,,0.5214995678478824,0.23125,0.8314606741573034
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,none-Ang-HSsrc,nothing,,0.5485811005473926,0.25225225225225223,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,none-Ang-PCA,arc segments,32.0,0.47073970037453183,0.2028301886792453,0.48314606741573035
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,QOTu-Ang-HS4,arc labels,,0.510983866320945,0.22743682310469315,0.7078651685393258
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,QOTu-Ang-HSsrc,arc segments,,0.5581784788245463,0.2608695652173913,0.6067415730337079
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,QOTu-Ang-PCA,arc segments,16.0,0.4972090175741861,0.22009569377990432,0.5168539325842697
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,QOTc-Ang-HS4,arc labels,,0.4884939498703544,0.2159090909090909,0.6404494382022472
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,QOTc-Ang-HSsrc,arc labels,,0.43042350907519444,0.13513513513513514,0.16853932584269662
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,QOTc-Ang-PCA,arc labels,64.0,0.5379213483146068,0.27102803738317754,0.3258426966292135
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,SDM-Ang-HS4,arc labels,,0.4700194468452895,0.20553359683794467,0.5842696629213483
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,SDM-Ang-HSsrc,arc labels,,0.4441083261307981,0.16417910447761194,0.24719101123595505
Left,contig,Ang,PTT,HTL,6,0.2,1,401,89,161,24,SDM-Ang-PCA,arc labels,64.0,0.5397219821377124,0.24878048780487805,0.5730337078651685
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,NoAdapt,nothing,,0.5335638144626909,0.23582089552238805,0.8876404494382022
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,TargetOnly,arc labels,,0.49322961682512245,0.21777777777777776,0.550561797752809
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,Source+Target,arc labels,,0.5447277441659464,0.2425249169435216,0.8202247191011236
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,COT,arc labels,,0.5140809564966868,0.23076923076923078,0.5730337078651685
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,none-Ang-HS4,arc labels,,0.5190687121866897,0.2305194805194805,0.797752808988764
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,none-Ang-HSsrc,nothing,,0.5485811005473926,0.25225225225225223,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,none-Ang-PCA,arc segments,16.0,0.5638504753673292,0.25957446808510637,0.6853932584269663
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,QOTu-Ang-HS4,arc labels,,0.5037633246902911,0.22382671480144403,0.6966292134831461
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,QOTu-Ang-HSsrc,arc segments,,0.5437734082397003,0.24888888888888888,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,QOTu-Ang-PCA,arc segments,32.0,0.546168251224431,0.2511415525114155,0.6179775280898876
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,QOTc-Ang-HS4,arc labels,,0.4933556611927398,0.21875,0.7078651685393258
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,QOTc-Ang-HSsrc,arc labels,,0.5591328147507922,0.2508833922261484,0.797752808988764
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,QOTc-Ang-PCA,arc labels,64.0,0.5010083549409392,0.22330097087378642,0.25842696629213485
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,SDM-Ang-HS4,arc labels,,0.4138036588879286,0.1688888888888889,0.42696629213483145
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,SDM-Ang-HSsrc,arc labels,,0.5357425813886488,0.24434389140271492,0.6067415730337079
Left,contig,Ang,PTT,HTL,6,0.3,1,401,89,241,34,SDM-Ang-PCA,arc labels,64.0,0.5620678478824546,0.2808219178082192,0.4606741573033708
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,NoAdapt,nothing,,0.5335638144626909,0.23582089552238805,0.8876404494382022
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,TargetOnly,arc labels,,0.5501296456352636,0.25773195876288657,0.5617977528089888
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,Source+Target,arc labels,,0.5374891961970614,0.23972602739726026,0.7865168539325843
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,COT,arc labels,,0.5287561221549986,0.23372781065088757,0.8876404494382022
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,none-Ang-HS4,arc labels,,0.5198789974070873,0.23076923076923078,0.8089887640449438
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,none-Ang-HSsrc,nothing,,0.5485811005473926,0.25225225225225223,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,none-Ang-PCA,arc segments,32.0,0.4898624315759147,0.21232876712328766,0.34831460674157305
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,QOTu-Ang-HS4,arc labels,,0.5166558628637281,0.22950819672131148,0.7865168539325843
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,QOTu-Ang-HSsrc,arc segments,,0.5437734082397003,0.24888888888888888,0.6292134831460674
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,QOTu-Ang-PCA,arc segments,32.0,0.5324294151541342,0.2485207100591716,0.47191011235955055
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,QOTc-Ang-HS4,arc labels,,0.49340968020743303,0.21904761904761905,0.7752808988764045
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,QOTc-Ang-HSsrc,arc labels,,0.5423329011812158,0.24104234527687296,0.8314606741573034
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,QOTc-Ang-PCA,arc labels,64.0,0.4954804091040046,0.21768707482993196,0.3595505617977528
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,SDM-Ang-HS4,arc labels,,0.4820296744454048,0.21161825726141079,0.5730337078651685
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,SDM-Ang-HSsrc,arc labels,,0.5325194468452895,0.24299065420560748,0.5842696629213483
Left,contig,Ang,PTT,HTL,6,0.5,1,401,89,380,78,SDM-Ang-PCA,arc labels,64.0,0.4980193027945837,0.22065727699530516,0.5280898876404494
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,NoAdapt,nothing,,0.5457631426081906,0.24013157894736842,0.8295454545454546
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,TargetOnly,arc labels,,0.4947720011617775,0.21621621621621623,0.5454545454545454
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,Source+Target,arc labels,,0.5572901539355213,0.24817518248175183,0.7727272727272727
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,COT,arc labels,,0.5023054022654662,0.22025316455696203,0.9886363636363636
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,none-Ang-HS4,arc labels,,0.548250072611095,0.24104234527687296,0.8409090909090909
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,none-Ang-HSsrc,nothing,,0.5089674702294511,0.22549019607843138,0.5227272727272727
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,none-Ang-PCA,arc segments,32.0,0.4922850711588731,0.2146118721461187,0.5340909090909091
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,QOTu-Ang-HS4,arc labels,,0.5737728724949172,0.2679425837320574,0.6363636363636364
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,QOTu-Ang-HSsrc,arc segments,,0.5350893116468196,0.23828125,0.6931818181818182
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,QOTu-Ang-PCA,arc segments,64.0,0.5112910252686611,0.22594142259414227,0.6136363636363636
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,QOTc-Ang-HS4,arc labels,,0.5446013650885856,0.29069767441860467,0.2840909090909091
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,QOTc-Ang-HSsrc,arc labels,,0.5459083647981411,0.24675324675324675,0.6477272727272727
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,QOTc-Ang-PCA,arc labels,64.0,0.538211588730758,0.2777777777777778,0.2840909090909091
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,SDM-Ang-HS4,arc labels,,0.541388324135928,0.3404255319148936,0.18181818181818182
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,SDM-Ang-HSsrc,arc labels,,0.5275740633168748,0.25,0.3522727272727273
Left,contig,Ang,PTT,HTL,7,0.05,1,401,88,40,5,SDM-Ang-PCA,arc labels,32.0,0.5255954109787976,0.2727272727272727,0.20454545454545456
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,NoAdapt,nothing,,0.5457631426081906,0.24013157894736842,0.8295454545454546
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,TargetOnly,arc labels,,0.47191765901829796,0.20783132530120482,0.7840909090909091
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,Source+Target,arc labels,,0.5336915480685449,0.23452768729641693,0.8181818181818182
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,COT,arc labels,,0.5072429567237874,0.2225705329153605,0.8068181818181818
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,none-Ang-HS4,arc labels,,0.5084773453383677,0.22333333333333333,0.7613636363636364
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,none-Ang-HSsrc,nothing,,0.5089674702294511,0.22549019607843138,0.5227272727272727
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,none-Ang-PCA,arc segments,32.0,0.5018697356956143,0.22065727699530516,0.5340909090909091
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,QOTu-Ang-HS4,arc labels,,0.540226546616323,0.24347826086956523,0.6363636363636364
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,QOTu-Ang-HSsrc,arc segments,,0.5070069706651177,0.22459893048128343,0.4772727272727273
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,QOTu-Ang-PCA,arc segments,64.0,0.5563462097008423,0.272108843537415,0.45454545454545453
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,QOTc-Ang-HS4,arc labels,,0.44862765030496665,0.19230769230769232,0.5681818181818182
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,QOTc-Ang-HSsrc,arc labels,,0.4109243392390357,0.11304347826086956,0.14772727272727273
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,QOTc-Ang-PCA,arc labels,64.0,0.5611748475167005,0.25663716814159293,0.6590909090909091
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,SDM-Ang-HS4,arc labels,,0.4225421144350857,0.18275862068965518,0.6022727272727273
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,SDM-Ang-HSsrc,arc labels,,0.4604814115596863,0.18674698795180722,0.3522727272727273
Left,contig,Ang,PTT,HTL,7,0.1,1,401,88,80,17,SDM-Ang-PCA,arc labels,64.0,0.5192600929422015,0.23316062176165803,0.5113636363636364
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,NoAdapt,nothing,,0.5457631426081906,0.24013157894736842,0.8295454545454546
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,TargetOnly,arc labels,,0.4642208829509149,0.193717277486911,0.42045454545454547
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,Source+Target,arc labels,,0.5409526575660761,0.24060150375939848,0.7272727272727273
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,COT,arc labels,,0.4461044147545745,0.17714285714285713,0.3522727272727273
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,none-Ang-HS4,arc labels,,0.5102563171652629,0.22402597402597402,0.7840909090909091
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,none-Ang-HSsrc,nothing,,0.5089674702294511,0.22549019607843138,0.5227272727272727
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,none-Ang-PCA,arc segments,16.0,0.5231810920708684,0.23348017621145375,0.6022727272727273
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,QOTu-Ang-HS4,arc labels,,0.5274469939006681,0.23529411764705882,0.6363636363636364
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,QOTu-Ang-HSsrc,arc segments,,0.5153572465872786,0.23,0.5227272727272727
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,QOTu-Ang-PCA,arc segments,16.0,0.5317128957304675,0.23694779116465864,0.6704545454545454
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,QOTc-Ang-HS4,arc labels,,0.46884984025559107,0.2,0.5
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,QOTc-Ang-HSsrc,arc labels,,0.5531876270694162,0.2510822510822511,0.6590909090909091
Left,contig,Ang,PTT,HTL,7,0.2,1,401,88,161,27,QOTc-Ang-PCA,arc labels,64.0,0.4577948010455998,0.168141592920354,0.2159090909090909
