Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,none-Ang-HSsrc,nothing,,0.49782196969696973,0.06060606060606061,0.025
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,none-Ang-PCA,arc segments,32.0,0.44820075757575756,0.019736842105263157,0.0375
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,QOTu-Ang-HS4,arc labels,,0.4729166666666667,0.03508771929824561,0.05
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,QOTu-Ang-HSsrc,arc segments,,0.47490530303030304,0.04032258064516129,0.0625
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,QOTu-Ang-PCA,arc segments,32.0,0.5345643939393939,0.10714285714285714,0.1875
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,QOTc-Ang-HS4,arc labels,,0.6178977272727273,0.2358490566037736,0.3125
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,QOTc-Ang-HSsrc,arc labels,,0.6024621212121213,0.16167664670658682,0.3375
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,QOTc-Ang-PCA,arc labels,64.0,0.4747159090909091,0.03125,0.0375
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,SDM-Ang-HS4,arc labels,,0.46325757575757576,0.018867924528301886,0.025
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,SDM-Ang-HSsrc,arc labels,,0.6203598484848485,0.16666666666666666,0.3875
Right,random,Ang,HTL,PTT,0,0.2,1,1136,80,454,24,SDM-Ang-PCA,arc labels,64.0,0.48333333333333334,0.043478260869565216,0.05
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,NoAdapt,nothing,,0.4975378787878788,0.06451612903225806,0.05
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,TargetOnly,arc labels,,0.5074810606060606,0.07650273224043716,0.175
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,Source+Target,arc labels,,0.5020833333333333,0.08333333333333333,0.025
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,COT,arc labels,,0.4746212121212121,0.0651872399445215,0.5875
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,none-Ang-HS4,arc labels,,0.4940340909090909,0.04878048780487805,0.025
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,none-Ang-HSsrc,nothing,,0.49782196969696973,0.06060606060606061,0.025
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,none-Ang-PCA,arc segments,32.0,0.44820075757575756,0.019736842105263157,0.0375
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,QOTu-Ang-HS4,arc labels,,0.4748106060606061,0.03636363636363636,0.05
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,QOTu-Ang-HSsrc,arc segments,,0.47490530303030304,0.04032258064516129,0.0625
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,QOTu-Ang-PCA,arc segments,32.0,0.5179924242424243,0.09615384615384616,0.125
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,QOTc-Ang-HS4,arc labels,,0.684469696969697,0.25333333333333335,0.475
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,QOTc-Ang-HSsrc,arc labels,,0.4928977272727273,0.06369426751592357,0.125
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,QOTc-Ang-PCA,arc labels,64.0,0.6227272727272727,0.23636363636363636,0.325
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,SDM-Ang-HS4,arc labels,,0.4868371212121212,0.023809523809523808,0.0125
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,SDM-Ang-HSsrc,arc labels,,0.4928977272727273,0.06369426751592357,0.125
Right,random,Ang,HTL,PTT,0,0.3,1,1136,80,682,30,SDM-Ang-PCA,arc labels,64.0,0.4868371212121212,0.05309734513274336,0.075
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,NoAdapt,nothing,,0.4975378787878788,0.06451612903225806,0.05
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,TargetOnly,arc labels,,0.5306818181818181,0.1044776119402985,0.175
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,Source+Target,arc labels,,0.5060606060606061,0.09090909090909091,0.05
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,COT,arc labels,,0.471969696969697,0.06432748538011696,0.55
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,none-Ang-HS4,arc labels,,0.4983901515151515,0.06521739130434782,0.0375
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,none-Ang-HSsrc,nothing,,0.49782196969696973,0.06060606060606061,0.025
