Enc,Side,Source,Target,Rot,AdaptFrac,kind,Method,BAC
Ang,Right,HTL,WRM,7,0.05,srcperm,Source+Target,0.5098175098175098
Ang,Right,HTL,WRM,7,0.05,srcperm,COT,0.5209440209440209
Ang,Right,HTL,WRM,7,0.05,srcperm,none-Ang-HS4,0.5088550088550088
Ang,Right,HTL,WRM,7,0.05,srcperm,none-Ang-HSsrc,0.527951027951028
Ang,Right,HTL,WRM,7,0.05,srcperm,none-Ang-PCA,0.5544005544005544
Ang,Right,HTL,WRM,7,0.05,srcperm,QOTu-Ang-HS4,0.5273735273735274
Ang,Right,HTL,WRM,7,0.05,srcperm,QOTu-Ang-HSsrc,0.4656579656579657
Ang,Right,HTL,WRM,7,0.05,srcperm,QOTu-Ang-PCA,0.3883883883883884
Ang,Right,HTL,WRM,7,0.05,srcperm,QOTc-Ang-HS4,0.5893585893585893
Ang,Right,HTL,WRM,7,0.05,srcperm,QOTc-Ang-HSsrc,0.3626703626703627
Ang,Right,HTL,WRM,7,0.05,srcperm,QOTc-Ang-PCA,0.4625779625779626
Ang,Right,HTL,WRM,7,0.05,srcperm,SDM-Ang-HS4,0.5
Ang,Right,HTL,WRM,7,0.05,srcperm,SDM-Ang-HSsrc,0.3811118811118811
Ang,Right,HTL,WRM,7,0.05,srcperm,SDM-Ang-PCA,0.4738969738969739
Ang,Right,HTL,WRM,7,0.05,srcperm,COT-u,0.4208824208824209
Ang,Right,HTL,WRM,7,0.05,srcperm,SDMu-HS4,0.49480249480249483
Ang,Right,HTL,WRM,7,0.05,srcperm,SDMu-HSsrc,0.379032879032879
Ang,Right,HTL,WRM,7,0.05,srcperm,SDMu-PCA,0.5758450758450758
Ang,Right,HTL,WRM,7,0.05,arcperm,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.05,arcperm,TargetOnly,0.49253099253099253
Ang,Right,HTL,WRM,7,0.05,arcperm,Source+Target,0.5942865942865942
Ang,Right,HTL,WRM,7,0.05,arcperm,COT,0.5209440209440209
Ang,Right,HTL,WRM,7,0.05,arcperm,none-Ang-HS4,0.5227535227535227
Ang,Right,HTL,WRM,7,0.05,arcperm,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.05,arcperm,none-Ang-PCA,0.5335335335335336
Ang,Right,HTL,WRM,7,0.05,arcperm,QOTu-Ang-HS4,0.6353276353276354
Ang,Right,HTL,WRM,7,0.05,arcperm,QOTu-Ang-HSsrc,0.6426041426041426
Ang,Right,HTL,WRM,7,0.05,arcperm,QOTu-Ang-PCA,0.5536305536305536
Ang,Right,HTL,WRM,7,0.05,arcperm,QOTc-Ang-HS4,0.3713713713713714
Ang,Right,HTL,WRM,7,0.05,arcperm,QOTc-Ang-HSsrc,0.370986370986371
Ang,Right,HTL,WRM,7,0.05,arcperm,QOTc-Ang-PCA,0.48714098714098714
Ang,Right,HTL,WRM,7,0.05,arcperm,SDM-Ang-HS4,0.5
Ang,Right,HTL,WRM,7,0.05,arcperm,SDM-Ang-HSsrc,0.39254639254639256
Ang,Right,HTL,WRM,7,0.05,arcperm,SDM-Ang-PCA,0.4322399322399323
Ang,Right,HTL,WRM,7,0.05,arcperm,COT-u,0.6290906290906291
Ang,Right,HTL,WRM,7,0.05,arcperm,SDMu-HS4,0.6133441133441133
Ang,Right,HTL,WRM,7,0.05,arcperm,SDMu-HSsrc,0.42596442596442596
Ang,Right,HTL,WRM,7,0.05,arcperm,SDMu-PCA,0.5662970662970663
Ang,Right,HTL,WRM,7,0.2,real,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.2,real,TargetOnly,0.5876645876645876
Ang,Right,HTL,WRM,7,0.2,real,Source+Target,0.5838915838915839
Ang,Right,HTL,WRM,7,0.2,real,COT,0.5426965426965427
Ang,Right,HTL,WRM,7,0.2,real,none-Ang-HS4,0.5408100408100408
Ang,Right,HTL,WRM,7,0.2,real,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.2,real,none-Ang-PCA,0.5128205128205128
Ang,Right,HTL,WRM,7,0.2,real,QOTu-Ang-HS4,0.6202356202356203
Ang,Right,HTL,WRM,7,0.2,real,QOTu-Ang-HSsrc,0.6344036344036343
Ang,Right,HTL,WRM,7,0.2,real,QOTu-Ang-PCA,0.637984137984138
Ang,Right,HTL,WRM,7,0.2,real,QOTc-Ang-HS4,0.4812889812889813
Ang,Right,HTL,WRM,7,0.2,real,QOTc-Ang-HSsrc,0.5975590975590976
Ang,Right,HTL,WRM,7,0.2,real,QOTc-Ang-PCA,0.4968814968814969
Ang,Right,HTL,WRM,7,0.2,real,SDM-Ang-HS4,0.4690844690844691
Ang,Right,HTL,WRM,7,0.2,real,SDM-Ang-HSsrc,0.4718179718179718
Ang,Right,HTL,WRM,7,0.2,real,SDM-Ang-PCA,0.4830599830599831
Ang,Right,HTL,WRM,7,0.2,real,COT-u,0.5550935550935551
Ang,Right,HTL,WRM,7,0.2,real,SDMu-HS4,0.47532147532147534
Ang,Right,HTL,WRM,7,0.2,real,SDMu-HSsrc,0.3967813967813968
Ang,Right,HTL,WRM,7,0.2,real,SDMu-PCA,0.581966581966582
Ang,Right,HTL,WRM,7,0.2,srcperm,NoAdapt,0.5990990990990991
Ang,Right,HTL,WRM,7,0.2,srcperm,TargetOnly,0.5876645876645876
Ang,Right,HTL,WRM,7,0.2,srcperm,Source+Target,0.6188496188496189
Ang,Right,HTL,WRM,7,0.2,srcperm,COT,0.5437360437360438
Ang,Right,HTL,WRM,7,0.2,srcperm,none-Ang-HS4,0.5734965734965735
Ang,Right,HTL,WRM,7,0.2,srcperm,none-Ang-HSsrc,0.5745360745360746
Ang,Right,HTL,WRM,7,0.2,srcperm,none-Ang-PCA,0.4597289597289597
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTu-Ang-HS4,0.5451990451990452
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTu-Ang-HSsrc,0.6054901054901055
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTu-Ang-PCA,0.45507045507045507
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTc-Ang-HS4,0.48232848232848236
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTc-Ang-HSsrc,0.621082621082621
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTc-Ang-PCA,0.49584199584199584
Ang,Right,HTL,WRM,7,0.2,srcperm,SDM-Ang-HS4,0.4630399630399631
Ang,Right,HTL,WRM,7,0.2,srcperm,SDM-Ang-HSsrc,0.5345345345345345
Ang,Right,HTL,WRM,7,0.2,srcperm,SDM-Ang-PCA,0.47994147994147995
Ang,Right,HTL,WRM,7,0.2,srcperm,COT-u,0.5625625625625625
Ang,Right,HTL,WRM,7,0.2,srcperm,SDMu-HS4,0.4640794640794641
Ang,Right,HTL,WRM,7,0.2,srcperm,SDMu-HSsrc,0.37468237468237464
Ang,Right,HTL,WRM,7,0.2,srcperm,SDMu-PCA,0.5731885731885732
Ang,Right,HTL,WRM,7,0.2,arcperm,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.2,arcperm,TargetOnly,0.43478093478093477
Ang,Right,HTL,WRM,7,0.2,arcperm,Source+Target,0.5747285747285747
Ang,Right,HTL,WRM,7,0.2,arcperm,COT,0.398975898975899
Ang,Right,HTL,WRM,7,0.2,arcperm,none-Ang-HS4,0.5170940170940171
Ang,Right,HTL,WRM,7,0.2,arcperm,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.2,arcperm,none-Ang-PCA,0.5128205128205128
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTu-Ang-HS4,0.6295911295911296
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTu-Ang-HSsrc,0.6344036344036343
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTu-Ang-PCA,0.637984137984138
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTc-Ang-HS4,0.544005544005544
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTc-Ang-HSsrc,0.6644336644336644
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTc-Ang-PCA,0.4698544698544699
Ang,Right,HTL,WRM,7,0.2,arcperm,SDM-Ang-HS4,0.6243936243936243
Ang,Right,HTL,WRM,7,0.2,arcperm,SDM-Ang-HSsrc,0.6171941171941172
Ang,Right,HTL,WRM,7,0.2,arcperm,SDM-Ang-PCA,0.45803495803495803
Ang,Right,HTL,WRM,7,0.2,arcperm,COT-u,0.5550935550935551
Ang,Right,HTL,WRM,7,0.2,arcperm,SDMu-HS4,0.4877954877954878
Ang,Right,HTL,WRM,7,0.2,arcperm,SDMu-HSsrc,0.3967813967813968
Ang,Right,HTL,WRM,7,0.2,arcperm,SDMu-PCA,0.581966581966582
Ang,Right,HTL,WRM,7,0.2,srcperm,NoAdapt,0.4062524062524062
Ang,Right,HTL,WRM,7,0.2,srcperm,TargetOnly,0.5876645876645876
Ang,Right,HTL,WRM,7,0.2,srcperm,Source+Target,0.5254100254100255
Ang,Right,HTL,WRM,7,0.2,srcperm,COT,0.5447755447755448
Ang,Right,HTL,WRM,7,0.2,srcperm,none-Ang-HS4,0.4915684915684916
Ang,Right,HTL,WRM,7,0.2,srcperm,none-Ang-HSsrc,0.527951027951028
Ang,Right,HTL,WRM,7,0.2,srcperm,none-Ang-PCA,0.5656425656425657
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTu-Ang-HS4,0.5003465003465003
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTu-Ang-HSsrc,0.48767998767998766
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTu-Ang-PCA,0.39092939092939094
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTc-Ang-HS4,0.47713097713097713
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTc-Ang-HSsrc,0.635058135058135
Ang,Right,HTL,WRM,7,0.2,srcperm,QOTc-Ang-PCA,0.5154000154000155
Ang,Right,HTL,WRM,7,0.2,srcperm,SDM-Ang-HS4,0.4484869484869485
Ang,Right,HTL,WRM,7,0.2,srcperm,SDM-Ang-HSsrc,0.5491645491645492
Ang,Right,HTL,WRM,7,0.2,srcperm,SDM-Ang-PCA,0.4839069839069839
Ang,Right,HTL,WRM,7,0.2,srcperm,COT-u,0.375991375991376
Ang,Right,HTL,WRM,7,0.2,srcperm,SDMu-HS4,0.46465696465696466
Ang,Right,HTL,WRM,7,0.2,srcperm,SDMu-HSsrc,0.45214445214445215
Ang,Right,HTL,WRM,7,0.2,srcperm,SDMu-PCA,0.46361746361746364
Ang,Right,HTL,WRM,7,0.2,arcperm,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.2,arcperm,TargetOnly,0.46970046970046975
Ang,Right,HTL,WRM,7,0.2,arcperm,Source+Target,0.6178101178101179
Ang,Right,HTL,WRM,7,0.2,arcperm,COT,0.5092015092015092
Ang,Right,HTL,WRM,7,0.2,arcperm,none-Ang-HS4,0.5356125356125356
Ang,Right,HTL,WRM,7,0.2,arcperm,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.2,arcperm,none-Ang-PCA,0.5128205128205128
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTu-Ang-HS4,0.6285516285516286
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTu-Ang-HSsrc,0.6344036344036343
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTu-Ang-PCA,0.637984137984138
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTc-Ang-HS4,0.65007315007315
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTc-Ang-HSsrc,0.642989142989143
Ang,Right,HTL,WRM,7,0.2,arcperm,QOTc-Ang-PCA,0.5684530684530684
Ang,Right,HTL,WRM,7,0.2,arcperm,SDM-Ang-HS4,0.5124355124355124
Ang,Right,HTL,WRM,7,0.2,arcperm,SDM-Ang-HSsrc,0.6145376145376145
Ang,Right,HTL,WRM,7,0.2,arcperm,SDM-Ang-PCA,0.5561715561715561
Ang,Right,HTL,WRM,7,0.2,arcperm,COT-u,0.5550935550935551
Ang,Right,HTL,WRM,7,0.2,arcperm,SDMu-HS4,0.4805189805189805
Ang,Right,HTL,WRM,7,0.2,arcperm,SDMu-HSsrc,0.3967813967813968
Ang,Right,HTL,WRM,7,0.2,arcperm,SDMu-PCA,0.581966581966582
Ang,Right,HTL,WRM,7,0.5,real,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.5,real,TargetOnly,0.6653961653961654
Ang,Right,HTL,WRM,7,0.5,real,Source+Target,0.6157311157311157
Ang,Right,HTL,WRM,7,0.5,real,COT,0.6807961807961808
Ang,Right,HTL,WRM,7,0.5,real,none-Ang-HS4,0.5624470624470624
Ang,Right,HTL,WRM,7,0.5,real,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.5,real,none-Ang-PCA,0.542966042966043
Ang,Right,HTL,WRM,7,0.5,real,QOTu-Ang-HS4,0.6501886501886502
Ang,Right,HTL,WRM,7,0.5,real,QOTu-Ang-HSsrc,0.6235466235466236
Ang,Right,HTL,WRM,7,0.5,real,QOTu-Ang-PCA,0.5923615923615924
Ang,Right,HTL,WRM,7,0.5,real,QOTc-Ang-HS4,0.6659736659736659
Ang,Right,HTL,WRM,7,0.5,real,QOTc-Ang-HSsrc,0.6379071379071379
Ang,Right,HTL,WRM,7,0.5,real,QOTc-Ang-PCA,0.5466620466620467
Ang,Right,HTL,WRM,7,0.5,real,SDM-Ang-HS4,0.649033649033649
Ang,Right,HTL,WRM,7,0.5,real,SDM-Ang-HSsrc,0.627011627011627
Ang,Right,HTL,WRM,7,0.5,real,SDM-Ang-PCA,0.6570031570031569
Ang,Right,HTL,WRM,7,0.5,real,COT-u,0.5893970893970895
Ang,Right,HTL,WRM,7,0.5,real,SDMu-HS4,0.4568029568029568
Ang,Right,HTL,WRM,7,0.5,real,SDMu-HSsrc,0.40802340802340803
Ang,Right,HTL,WRM,7,0.5,real,SDMu-PCA,0.4596134596134596
Ang,Right,HTL,WRM,7,0.5,srcperm,NoAdapt,0.5990990990990991
Ang,Right,HTL,WRM,7,0.5,srcperm,TargetOnly,0.6653961653961654
Ang,Right,HTL,WRM,7,0.5,srcperm,Source+Target,0.621968121968122
Ang,Right,HTL,WRM,7,0.5,srcperm,COT,0.6766381766381766
Ang,Right,HTL,WRM,7,0.5,srcperm,none-Ang-HS4,0.5797335797335798
Ang,Right,HTL,WRM,7,0.5,srcperm,none-Ang-HSsrc,0.5745360745360746
Ang,Right,HTL,WRM,7,0.5,srcperm,none-Ang-PCA,0.41295141295141297
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTu-Ang-HS4,0.6131516131516132
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTu-Ang-HSsrc,0.607954107954108
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTu-Ang-PCA,0.6098406098406098
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTc-Ang-HS4,0.6652036652036653
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTc-Ang-HSsrc,0.6256256256256256
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTc-Ang-PCA,0.4912989912989913
Ang,Right,HTL,WRM,7,0.5,srcperm,SDM-Ang-HS4,0.6336336336336337
Ang,Right,HTL,WRM,7,0.5,srcperm,SDM-Ang-HSsrc,0.6232386232386232
Ang,Right,HTL,WRM,7,0.5,srcperm,SDM-Ang-PCA,0.698005698005698
Ang,Right,HTL,WRM,7,0.5,srcperm,COT-u,0.5612535612535612
Ang,Right,HTL,WRM,7,0.5,srcperm,SDMu-HS4,0.46096096096096095
Ang,Right,HTL,WRM,7,0.5,srcperm,SDMu-HSsrc,0.37552937552937554
Ang,Right,HTL,WRM,7,0.5,srcperm,SDMu-PCA,0.4824054824054824
Ang,Right,HTL,WRM,7,0.5,arcperm,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.5,arcperm,TargetOnly,0.5175560175560175
Ang,Right,HTL,WRM,7,0.5,arcperm,Source+Target,0.629052129052129
Ang,Right,HTL,WRM,7,0.5,arcperm,COT,0.5048895048895049
Ang,Right,HTL,WRM,7,0.5,arcperm,none-Ang-HS4,0.5243705243705243
Ang,Right,HTL,WRM,7,0.5,arcperm,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.5,arcperm,none-Ang-PCA,0.542966042966043
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTu-Ang-HS4,0.6235466235466236
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTu-Ang-HSsrc,0.6235466235466236
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTu-Ang-PCA,0.5923615923615924
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTc-Ang-HS4,0.5242550242550242
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTc-Ang-HSsrc,0.38904288904288903
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTc-Ang-PCA,0.4584199584199584
Ang,Right,HTL,WRM,7,0.5,arcperm,SDM-Ang-HS4,0.5237930237930237
Ang,Right,HTL,WRM,7,0.5,arcperm,SDM-Ang-HSsrc,0.5152460152460152
Ang,Right,HTL,WRM,7,0.5,arcperm,SDM-Ang-PCA,0.5419265419265419
Ang,Right,HTL,WRM,7,0.5,arcperm,COT-u,0.5893970893970895
Ang,Right,HTL,WRM,7,0.5,arcperm,SDMu-HS4,0.4557634557634558
Ang,Right,HTL,WRM,7,0.5,arcperm,SDMu-HSsrc,0.40802340802340803
Ang,Right,HTL,WRM,7,0.5,arcperm,SDMu-PCA,0.4596134596134596
Ang,Right,HTL,WRM,7,0.5,srcperm,NoAdapt,0.4062524062524062
Ang,Right,HTL,WRM,7,0.5,srcperm,TargetOnly,0.6653961653961654
Ang,Right,HTL,WRM,7,0.5,srcperm,Source+Target,0.5478940478940479
Ang,Right,HTL,WRM,7,0.5,srcperm,COT,0.6755986755986756
Ang,Right,HTL,WRM,7,0.5,srcperm,none-Ang-HS4,0.5327635327635327
Ang,Right,HTL,WRM,7,0.5,srcperm,none-Ang-HSsrc,0.527951027951028
Ang,Right,HTL,WRM,7,0.5,srcperm,none-Ang-PCA,0.5417340417340417
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTu-Ang-HS4,0.41945791945791944
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTu-Ang-HSsrc,0.49703549703549704
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTu-Ang-PCA,0.48371448371448367
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTc-Ang-HS4,0.6735196735196736
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTc-Ang-HSsrc,0.5973665973665974
Ang,Right,HTL,WRM,7,0.5,srcperm,QOTc-Ang-PCA,0.5274890274890275
Ang,Right,HTL,WRM,7,0.5,srcperm,SDM-Ang-HS4,0.6298606298606299
Ang,Right,HTL,WRM,7,0.5,srcperm,SDM-Ang-HSsrc,0.6111496111496111
Ang,Right,HTL,WRM,7,0.5,srcperm,SDM-Ang-PCA,0.6713636713636714
Ang,Right,HTL,WRM,7,0.5,srcperm,COT-u,0.36332486332486336
Ang,Right,HTL,WRM,7,0.5,srcperm,SDMu-HS4,0.5227150227150228
Ang,Right,HTL,WRM,7,0.5,srcperm,SDMu-HSsrc,0.4663894663894664
Ang,Right,HTL,WRM,7,0.5,srcperm,SDMu-PCA,0.5881265881265881
Ang,Right,HTL,WRM,7,0.5,arcperm,NoAdapt,0.6026026026026026
Ang,Right,HTL,WRM,7,0.5,arcperm,TargetOnly,0.5146300146300147
Ang,Right,HTL,WRM,7,0.5,arcperm,Source+Target,0.5982520982520982
Ang,Right,HTL,WRM,7,0.5,arcperm,COT,0.47097097097097096
Ang,Right,HTL,WRM,7,0.5,arcperm,none-Ang-HS4,0.52002002002002
Ang,Right,HTL,WRM,7,0.5,arcperm,none-Ang-HSsrc,0.5170940170940171
Ang,Right,HTL,WRM,7,0.5,arcperm,none-Ang-PCA,0.542966042966043
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTu-Ang-HS4,0.6115346115346115
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTu-Ang-HSsrc,0.6235466235466236
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTu-Ang-PCA,0.5923615923615924
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTc-Ang-HS4,0.4490644490644491
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTc-Ang-HSsrc,0.35739585739585744
Ang,Right,HTL,WRM,7,0.5,arcperm,QOTc-Ang-PCA,0.4677754677754678
Ang,Right,HTL,WRM,7,0.5,arcperm,SDM-Ang-HS4,0.44763994763994763
Ang,Right,HTL,WRM,7,0.5,arcperm,SDM-Ang-HSsrc,0.4501039501039501
Ang,Right,HTL,WRM,7,0.5,arcperm,SDM-Ang-PCA,0.5111265111265111
Ang,Right,HTL,WRM,7,0.5,arcperm,COT-u,0.5893970893970895
Ang,Right,HTL,WRM,7,0.5,arcperm,SDMu-HS4,0.4805189805189805
Ang,Right,HTL,WRM,7,0.5,arcperm,SDMu-HSsrc,0.40802340802340803
Ang,Right,HTL,WRM,7,0.5,arcperm,SDMu-PCA,0.4596134596134596
Ang,Right,PTT,HTL,0,0.05,real,NoAdapt,0.5016820857863751
Ang,Right,PTT,HTL,0,0.05,real,TargetOnly,0.4800061166755868
Ang,Right,PTT,HTL,0,0.05,real,Source+Target,0.5124818411193517
Ang,Right,PTT,HTL,0,0.05,real,COT,0.4591711904579861
Ang,Right,PTT,HTL,0,0.05,real,none-Ang-HS4,0.4737747534215154
Ang,Right,PTT,HTL,0,0.05,real,none-Ang-HSsrc,0.4551571221041364
Ang,Right,PTT,HTL,0,0.05,real,none-Ang-PCA,0.44221653031577335
Ang,Right,PTT,HTL,0,0.05,real,QOTu-Ang-HS4,0.49657848459362336
Ang,Right,PTT,HTL,0,0.05,real,QOTu-Ang-HSsrc,0.48090450340240076
Ang,Right,PTT,HTL,0,0.05,real,QOTu-Ang-PCA,0.5207775823839743
Ang,Right,PTT,HTL,0,0.05,real,QOTc-Ang-HS4,0.4965211407599969
Ang,Right,PTT,HTL,0,0.05,real,QOTc-Ang-HSsrc,0.5701315085251166
Ang,Right,PTT,HTL,0,0.05,real,QOTc-Ang-PCA,0.5219626882789205
Ang,Right,PTT,HTL,0,0.05,real,SDM-Ang-HS4,0.4991398424956036
Ang,Right,PTT,HTL,0,0.05,real,SDM-Ang-HSsrc,0.5798608456304
Ang,Right,PTT,HTL,0,0.05,real,SDM-Ang-PCA,0.5447855340622372
Ang,Right,PTT,HTL,0,0.05,real,COT-u,0.5476336111323497
Ang,Right,PTT,HTL,0,0.05,real,SDMu-HS4,0.45701123939139077
Ang,Right,PTT,HTL,0,0.05,real,SDMu-HSsrc,0.4848994571450417
Ang,Right,PTT,HTL,0,0.05,real,SDMu-PCA,0.5082766266534139
Ang,Right,PTT,HTL,0,0.05,srcperm,NoAdapt,0.42566327700894563
Ang,Right,PTT,HTL,0,0.05,srcperm,TargetOnly,0.4800061166755868
Ang,Right,PTT,HTL,0,0.05,srcperm,Source+Target,0.41750133802278466
Ang,Right,PTT,HTL,0,0.05,srcperm,COT,0.4515062313632541
Ang,Right,PTT,HTL,0,0.05,srcperm,none-Ang-HS4,0.4803501796773454
Ang,Right,PTT,HTL,0,0.05,srcperm,none-Ang-HSsrc,0.47127073935316155
Ang,Right,PTT,HTL,0,0.05,srcperm,none-Ang-PCA,0.4775403318296506
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTu-Ang-HS4,0.4752848077070112
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTu-Ang-HSsrc,0.47463491092591176
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTu-Ang-PCA,0.5068430308127533
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTc-Ang-HS4,0.4980885388791192
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTc-Ang-HSsrc,0.5744896398807249
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTc-Ang-PCA,0.5385159415857481
Ang,Right,PTT,HTL,0,0.05,srcperm,SDM-Ang-HS4,0.5036700053520912
Ang,Right,PTT,HTL,0,0.05,srcperm,SDM-Ang-HSsrc,0.5650470219435737
Ang,Right,PTT,HTL,0,0.05,srcperm,SDM-Ang-PCA,0.5463529321813594
Ang,Right,PTT,HTL,0,0.05,srcperm,COT-u,0.44451028366083034
Ang,Right,PTT,HTL,0,0.05,srcperm,SDMu-HS4,0.4498814894105054
Ang,Right,PTT,HTL,0,0.05,srcperm,SDMu-HSsrc,0.44674669317226084
Ang,Right,PTT,HTL,0,0.05,srcperm,SDMu-PCA,0.4834849759155899
Ang,Right,PTT,HTL,0,0.05,arcperm,NoAdapt,0.5016820857863751
Ang,Right,PTT,HTL,0,0.05,arcperm,TargetOnly,0.6118969340163621
Ang,Right,PTT,HTL,0,0.05,arcperm,Source+Target,0.5171840354767184
Ang,Right,PTT,HTL,0,0.05,arcperm,COT,0.5656395748910468
Ang,Right,PTT,HTL,0,0.05,arcperm,none-Ang-HS4,0.46003134796238243
Ang,Right,PTT,HTL,0,0.05,arcperm,none-Ang-HSsrc,0.4551571221041364
Ang,Right,PTT,HTL,0,0.05,arcperm,none-Ang-PCA,0.44221653031577335
Ang,Right,PTT,HTL,0,0.05,arcperm,QOTu-Ang-HS4,0.47933710528327855
Ang,Right,PTT,HTL,0,0.05,arcperm,QOTu-Ang-HSsrc,0.48090450340240076
Ang,Right,PTT,HTL,0,0.05,arcperm,QOTu-Ang-PCA,0.5207775823839743
Ang,Right,PTT,HTL,0,0.05,arcperm,QOTc-Ang-HS4,0.5045301628564874
Ang,Right,PTT,HTL,0,0.05,arcperm,QOTc-Ang-HSsrc,0.5400259958712439
Ang,Right,PTT,HTL,0,0.05,arcperm,QOTc-Ang-PCA,0.5744131814358896
Ang,Right,PTT,HTL,0,0.05,arcperm,SDM-Ang-HS4,0.5088882942120957
Ang,Right,PTT,HTL,0,0.05,arcperm,SDM-Ang-HSsrc,0.5473086627417998
Ang,Right,PTT,HTL,0,0.05,arcperm,SDM-Ang-PCA,0.6080740117746005
Ang,Right,PTT,HTL,0,0.05,arcperm,COT-u,0.5476336111323497
Ang,Right,PTT,HTL,0,0.05,arcperm,SDMu-HS4,0.4589227005122716
Ang,Right,PTT,HTL,0,0.05,arcperm,SDMu-HSsrc,0.4848994571450417
Ang,Right,PTT,HTL,0,0.05,arcperm,SDMu-PCA,0.5082766266534139
Ang,Right,PTT,HTL,0,0.05,srcperm,NoAdapt,0.517222264699136
Ang,Right,PTT,HTL,0,0.05,srcperm,TargetOnly,0.4800061166755868
Ang,Right,PTT,HTL,0,0.05,srcperm,Source+Target,0.508161938986161
Ang,Right,PTT,HTL,0,0.05,srcperm,COT,0.45133419986237483
Ang,Right,PTT,HTL,0,0.05,srcperm,none-Ang-HS4,0.4794135637281138
Ang,Right,PTT,HTL,0,0.05,srcperm,none-Ang-HSsrc,0.5308127532685986
Ang,Right,PTT,HTL,0,0.05,srcperm,none-Ang-PCA,0.45339857787292603
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTu-Ang-HS4,0.5105703799984708
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTu-Ang-HSsrc,0.5192866427096873
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTu-Ang-PCA,0.4638733848153529
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTc-Ang-HS4,0.4980885388791192
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTc-Ang-HSsrc,0.5696154140224787
Ang,Right,PTT,HTL,0,0.05,srcperm,QOTc-Ang-PCA,0.5188278920406759
