Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,contig,Ang,HTL,WRM,7,0.2,1,508,27,203,7,QOTc-Ang-PCA,arc labels,32.0,0.4968814968814969,0.0,0.0
Right,contig,Ang,HTL,WRM,7,0.2,1,508,27,203,7,SDM-Ang-HS4,arc labels,,0.4690844690844691,0.0380952380952381,0.14814814814814814
Right,contig,Ang,HTL,WRM,7,0.2,1,508,27,203,7,SDM-Ang-HSsrc,arc labels,,0.4718179718179718,0.04285714285714286,0.2222222222222222
Right,contig,Ang,HTL,WRM,7,0.2,1,508,27,203,7,SDM-Ang-PCA,arc labels,64.0,0.4830599830599831,0.0472972972972973,0.25925925925925924
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,NoAdapt,nothing,,0.6026026026026026,0.21212121212121213,0.25925925925925924
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,TargetOnly,arc labels,,0.5853930853930853,0.09433962264150944,0.37037037037037035
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,Source+Target,arc labels,,0.5695310695310696,0.13043478260869565,0.2222222222222222
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,COT,arc labels,,0.5926695926695926,0.10101010101010101,0.37037037037037035
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,none-Ang-HS4,arc labels,,0.5356125356125356,0.0975609756097561,0.14814814814814814
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,none-Ang-HSsrc,nothing,,0.5170940170940171,0.075,0.1111111111111111
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,none-Ang-PCA,arc segments,16.0,0.5799260799260799,0.16666666666666666,0.2222222222222222
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,QOTu-Ang-HS4,arc labels,,0.6015246015246015,0.07468879668049792,0.6666666666666666
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,QOTu-Ang-HSsrc,arc segments,,0.6148456148456148,0.07692307692307693,0.7037037037037037
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,QOTu-Ang-PCA,arc segments,32.0,0.5929005929005929,0.06561679790026247,0.9259259259259259
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,QOTc-Ang-HS4,arc labels,,0.4584199584199584,0.0,0.0
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,QOTc-Ang-HSsrc,arc labels,,0.48891198891198895,0.05,0.3333333333333333
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,QOTc-Ang-PCA,arc labels,64.0,0.49584199584199584,0.0,0.0
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,SDM-Ang-HS4,arc labels,,0.5398475398475399,0.06870229007633588,0.3333333333333333
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,SDM-Ang-HSsrc,arc labels,,0.4718179718179718,0.04285714285714286,0.2222222222222222
Right,contig,Ang,HTL,WRM,7,0.3,1,508,27,305,11,SDM-Ang-PCA,arc labels,64.0,0.546931546931547,0.06993006993006994,0.37037037037037035
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,NoAdapt,nothing,,0.6026026026026026,0.21212121212121213,0.25925925925925924
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,TargetOnly,arc labels,,0.6653961653961654,0.08898305084745763,0.7777777777777778
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,Source+Target,arc labels,,0.6157311157311157,0.15517241379310345,0.3333333333333333
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,COT,arc labels,,0.6807961807961808,0.09166666666666666,0.8148148148148148
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,none-Ang-HS4,arc labels,,0.5624470624470624,0.14705882352941177,0.18518518518518517
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,none-Ang-HSsrc,nothing,,0.5170940170940171,0.075,0.1111111111111111
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,none-Ang-PCA,arc segments,16.0,0.542966042966043,0.0703125,0.3333333333333333
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,QOTu-Ang-HS4,arc labels,,0.6501886501886502,0.0892018779342723,0.7037037037037037
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,QOTu-Ang-HSsrc,arc segments,,0.6235466235466236,0.0845771144278607,0.6296296296296297
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,QOTu-Ang-PCA,arc segments,32.0,0.5923615923615924,0.0735930735930736,0.6296296296296297
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,QOTc-Ang-HS4,arc labels,,0.6659736659736659,0.1005586592178771,0.6666666666666666
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,QOTc-Ang-HSsrc,arc labels,,0.6379071379071379,0.08737864077669903,0.6666666666666666
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,QOTc-Ang-PCA,arc labels,64.0,0.5466620466620467,0.08823529411764706,0.2222222222222222
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,SDM-Ang-HS4,arc labels,,0.649033649033649,0.0764525993883792,0.9259259259259259
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,SDM-Ang-HSsrc,arc labels,,0.627011627011627,0.07084468664850137,0.9629629629629629
Right,contig,Ang,HTL,WRM,7,0.5,1,508,27,498,32,SDM-Ang-PCA,arc labels,64.0,0.6570031570031569,0.10666666666666667,0.5925925925925926
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,NoAdapt,nothing,,0.5016820857863751,0.20532319391634982,0.6585365853658537
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,TargetOnly,arc labels,,0.4800061166755868,0.17582417582417584,0.1951219512195122
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,Source+Target,arc labels,,0.5124818411193517,0.210727969348659,0.6707317073170732
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,COT,arc labels,,0.4591711904579861,0.18326693227091634,0.5609756097560976
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,none-Ang-HS4,arc labels,,0.4737747534215154,0.18579234972677597,0.4146341463414634
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,none-Ang-HSsrc,nothing,,0.4551571221041364,0.1794871794871795,0.5121951219512195
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,none-Ang-PCA,arc segments,64.0,0.44221653031577335,0.14166666666666666,0.2073170731707317
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,QOTu-Ang-HS4,arc labels,,0.49657848459362336,0.2013888888888889,0.35365853658536583
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,QOTu-Ang-HSsrc,arc segments,,0.48090450340240076,0.18831168831168832,0.35365853658536583
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,QOTu-Ang-PCA,arc segments,64.0,0.5207775823839743,0.22935779816513763,0.3048780487804878
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,QOTc-Ang-HS4,arc labels,,0.4965211407599969,0.16666666666666666,0.024390243902439025
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,QOTc-Ang-HSsrc,arc labels,,0.5701315085251166,0.24358974358974358,0.6951219512195121
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,QOTc-Ang-PCA,arc labels,64.0,0.5219626882789205,0.3,0.10975609756097561
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,SDM-Ang-HS4,arc labels,,0.4991398424956036,0.2,0.06097560975609756
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,SDM-Ang-HSsrc,arc labels,,0.5798608456304,0.26436781609195403,0.5609756097560976
Right,contig,Ang,PTT,HTL,0,0.05,1,401,82,40,2,SDM-Ang-PCA,arc labels,32.0,0.5447855340622372,0.37142857142857144,0.15853658536585366
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,NoAdapt,nothing,,0.5016820857863751,0.20532319391634982,0.6585365853658537
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,TargetOnly,arc labels,,0.5361266151846471,0.23529411764705882,0.43902439024390244
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,Source+Target,arc labels,,0.5262443611896934,0.21755725190839695,0.6951219512195121
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,COT,arc labels,,0.4749025154828351,0.19571045576407506,0.8902439024390244
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,none-Ang-HS4,arc labels,,0.45393378698677267,0.17777777777777778,0.4878048780487805
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,none-Ang-HSsrc,nothing,,0.4551571221041364,0.1794871794871795,0.5121951219512195
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,none-Ang-PCA,arc segments,32.0,0.60006498967811,0.28313253012048195,0.573170731707317
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,QOTu-Ang-HS4,arc labels,,0.48386726813976605,0.1910828025477707,0.36585365853658536
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,QOTu-Ang-HSsrc,arc segments,,0.4777697071641563,0.1858974358974359,0.35365853658536583
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,QOTu-Ang-PCA,arc segments,64.0,0.5273912378622219,0.24210526315789474,0.2804878048780488
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,QOTc-Ang-HS4,arc labels,,0.46888141295206054,0.17687074829931973,0.3170731707317073
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,QOTc-Ang-HSsrc,arc labels,,0.4842113311415246,0.19047619047619047,0.34146341463414637
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,QOTc-Ang-PCA,arc labels,64.0,0.5272192063613426,0.24,0.2926829268292683
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,SDM-Ang-HS4,arc labels,,0.49222035323801516,0.19708029197080293,0.32926829268292684
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,SDM-Ang-HSsrc,arc labels,,0.5527180977138925,0.232,0.7073170731707317
Right,contig,Ang,PTT,HTL,0,0.1,1,401,82,80,16,SDM-Ang-PCA,arc labels,32.0,0.4749598593164615,0.17307692307692307,0.21951219512195122
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,NoAdapt,nothing,,0.5016820857863751,0.20532319391634982,0.6585365853658537
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,TargetOnly,arc labels,,0.5605168590870862,0.25477707006369427,0.4878048780487805
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,Source+Target,arc labels,,0.5201468002140837,0.21455938697318008,0.6829268292682927
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,COT,arc labels,,0.5101880877742947,0.211340206185567,0.5
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,none-Ang-HS4,arc labels,,0.4537617554858934,0.1782608695652174,0.5
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,none-Ang-HSsrc,nothing,,0.4551571221041364,0.1794871794871795,0.5121951219512195
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,none-Ang-PCA,arc segments,32.0,0.5824604327547978,0.27972027972027974,0.4878048780487805
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,QOTu-Ang-HS4,arc labels,,0.49013686061625505,0.19607843137254902,0.36585365853658536
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,QOTu-Ang-HSsrc,arc segments,,0.477597675663277,0.18633540372670807,0.36585365853658536
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,QOTu-Ang-PCA,arc segments,64.0,0.5240652955118893,0.25862068965517243,0.18292682926829268
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,QOTc-Ang-HS4,arc labels,,0.5513036164844407,0.2376237623762376,0.5853658536585366
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,QOTc-Ang-HSsrc,arc labels,,0.4631279149782094,0.16911764705882354,0.2804878048780488
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,QOTc-Ang-PCA,arc labels,64.0,0.5706093738053368,0.2748091603053435,0.43902439024390244
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,SDM-Ang-HS4,arc labels,,0.5612240997018121,0.24861878453038674,0.5487804878048781
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,SDM-Ang-HSsrc,arc labels,,0.5429696459974004,0.22556390977443608,0.7317073170731707
Right,contig,Ang,PTT,HTL,0,0.2,1,401,82,161,48,SDM-Ang-PCA,arc labels,32.0,0.5568659683462038,0.2471264367816092,0.524390243902439
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,NoAdapt,nothing,,0.5016820857863751,0.20532319391634982,0.6585365853658537
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,TargetOnly,arc labels,,0.5499082498661977,0.23737373737373738,0.573170731707317
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,Source+Target,arc labels,,0.5091750133802279,0.208955223880597,0.6829268292682927
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,COT,arc labels,,0.3732892422968117,0.1388888888888889,0.4268292682926829
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,none-Ang-HS4,arc labels,,0.45202232586589186,0.17796610169491525,0.5121951219512195
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,none-Ang-HSsrc,nothing,,0.4551571221041364,0.1794871794871795,0.5121951219512195
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,none-Ang-PCA,arc segments,4.0,0.4642174478171114,0.18487394957983194,0.5365853658536586
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,QOTu-Ang-HS4,arc labels,,0.4897927976144965,0.19631901840490798,0.3902439024390244
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,QOTu-Ang-HSsrc,arc segments,,0.4821278385197645,0.1901840490797546,0.3780487804878049
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,QOTu-Ang-PCA,arc segments,64.0,0.4834849759155899,0.17721518987341772,0.17073170731707318
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,QOTc-Ang-HS4,arc labels,,0.5060211025307745,0.2079646017699115,0.573170731707317
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,QOTc-Ang-HSsrc,arc labels,,0.48021637739888373,0.1896551724137931,0.4024390243902439
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,QOTc-Ang-PCA,arc labels,64.0,0.5857863751051303,0.26666666666666666,0.5853658536585366
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,SDM-Ang-HS4,arc labels,,0.5268942579707929,0.22727272727272727,0.4268292682926829
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,SDM-Ang-HSsrc,arc labels,,0.5319978591635446,0.21978021978021978,0.7317073170731707
Right,contig,Ang,PTT,HTL,0,0.3,1,401,82,241,60,SDM-Ang-PCA,arc labels,64.0,0.5155784081351785,0.21637426900584794,0.45121951219512196
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,NoAdapt,nothing,,0.5016820857863751,0.20532319391634982,0.6585365853658537
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,TargetOnly,arc labels,,0.5378851594158576,0.23036649214659685,0.5365853658536586
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,Source+Target,arc labels,,0.5166679409740805,0.21245421245421245,0.7073170731707317
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,COT,arc labels,,0.44716721461885467,0.18055555555555555,0.6341463414634146
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,none-Ang-HS4,arc labels,,0.4232739506078447,0.16,0.43902439024390244
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,none-Ang-HSsrc,nothing,,0.4551571221041364,0.1794871794871795,0.5121951219512195
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,none-Ang-PCA,arc segments,32.0,0.5702653108035782,0.2695035460992908,0.4634146341463415
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,QOTu-Ang-HS4,arc labels,,0.4925835308509825,0.19883040935672514,0.4146341463414634
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,QOTu-Ang-HSsrc,arc segments,,0.48944873461273797,0.19653179190751446,0.4146341463414634
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,QOTu-Ang-PCA,arc segments,32.0,0.5650279073323649,0.2782608695652174,0.3902439024390244
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,QOTc-Ang-HS4,arc labels,,0.479891429008334,0.19298245614035087,0.5365853658536586
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,QOTc-Ang-HSsrc,arc labels,,0.47289548130591025,0.18292682926829268,0.36585365853658536
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,QOTc-Ang-PCA,arc labels,64.0,0.5772230292835844,0.2905982905982906,0.4146341463414634
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,SDM-Ang-HS4,arc labels,,0.5199365394907867,0.21910112359550563,0.47560975609756095
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,SDM-Ang-HSsrc,arc labels,,0.5333932257817876,0.22021660649819494,0.7439024390243902
Right,contig,Ang,PTT,HTL,0,0.5,1,401,82,391,84,SDM-Ang-PCA,arc labels,64.0,0.5241035247343069,0.22602739726027396,0.4024390243902439
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,NoAdapt,nothing,,0.5347701833769946,0.2097902097902098,0.7692307692307693
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,TargetOnly,arc labels,,0.5551520203222989,0.22815533980582525,0.6025641025641025
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,Source+Target,arc labels,,0.5307811383662777,0.20723684210526316,0.8076923076923077
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,COT,arc labels,,0.5,0.19451371571072318,1.0
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,none-Ang-HS4,arc labels,,0.4649519726919108,0.1743119266055046,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,none-Ang-HSsrc,nothing,,0.46693657219973006,0.1762114537444934,0.5128205128205128
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,none-Ang-PCA,arc segments,64.0,0.4451059776137175,0.140625,0.23076923076923078
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,QOTu-Ang-HS4,arc labels,,0.5253234897197745,0.2122905027932961,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,QOTu-Ang-HSsrc,arc segments,,0.5317337461300309,0.21666666666666667,0.5
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,QOTu-Ang-PCA,arc segments,4.0,0.5206398348813209,0.2047244094488189,0.6666666666666666
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,QOTc-Ang-HS4,arc labels,,0.4610224656664285,0.15625,0.2564102564102564
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,QOTc-Ang-HSsrc,arc labels,,0.5296697626418989,0.20634920634920634,0.8333333333333334
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,QOTc-Ang-PCA,arc labels,64.0,0.5092085417162816,0.2028985507246377,0.358974358974359
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,SDM-Ang-HS4,arc labels,,0.5098039215686274,0.19923371647509577,0.6666666666666666
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,SDM-Ang-HSsrc,arc labels,,0.5577716916726204,0.22180451127819548,0.7564102564102564
Right,contig,Ang,PTT,HTL,1,0.05,1,401,78,40,13,SDM-Ang-PCA,arc labels,64.0,0.5527506549178376,0.23841059602649006,0.46153846153846156
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,NoAdapt,nothing,,0.5347701833769946,0.2097902097902098,0.7692307692307693
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,TargetOnly,arc labels,,0.5757521632134636,0.26717557251908397,0.44871794871794873
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,Source+Target,arc labels,,0.5495752957053266,0.21548821548821548,0.8205128205128205
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,COT,arc labels,,0.5,0.19451371571072318,1.0
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,none-Ang-HS4,arc labels,,0.4760061919504644,0.18055555555555555,0.5
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,none-Ang-HSsrc,nothing,,0.46693657219973006,0.1762114537444934,0.5128205128205128
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,none-Ang-PCA,arc segments,64.0,0.4532825275859331,0.15037593984962405,0.2564102564102564
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,QOTu-Ang-HS4,arc labels,,0.5268714773358736,0.21348314606741572,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,QOTu-Ang-HSsrc,arc segments,,0.5299674525680718,0.2159090909090909,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,QOTu-Ang-PCA,arc segments,64.0,0.5185163134079542,0.21875,0.2692307692307692
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,QOTc-Ang-HS4,arc labels,,0.5201833769945226,0.20357142857142857,0.7307692307692307
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,QOTc-Ang-HSsrc,arc labels,,0.532567277923315,0.20955882352941177,0.7307692307692307
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,QOTc-Ang-PCA,arc labels,64.0,0.5403469079939669,0.2205128205128205,0.5512820512820513
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,SDM-Ang-HS4,arc labels,,0.5369929348257522,0.21212121212121213,0.717948717948718
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,SDM-Ang-HSsrc,arc labels,,0.5237159641184409,0.2048611111111111,0.7564102564102564
Right,contig,Ang,PTT,HTL,1,0.1,1,401,78,80,28,SDM-Ang-PCA,arc labels,64.0,0.4809279987298563,0.17272727272727273,0.24358974358974358
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,NoAdapt,nothing,,0.5347701833769946,0.2097902097902098,0.7692307692307693
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,TargetOnly,arc labels,,0.6119909502262444,0.2830188679245283,0.5769230769230769
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,Source+Target,arc labels,,0.558644915456061,0.2202797202797203,0.8076923076923077
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,COT,arc labels,,0.6117726442803841,0.2857142857142857,0.5641025641025641
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,none-Ang-HS4,arc labels,,0.47003254743192824,0.17777777777777778,0.5128205128205128
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,none-Ang-HSsrc,nothing,,0.46693657219973006,0.1762114537444934,0.5128205128205128
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,none-Ang-PCA,arc segments,64.0,0.4612407716122886,0.15789473684210525,0.2692307692307692
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,QOTu-Ang-HS4,arc labels,,0.512939588790982,0.20320855614973263,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,QOTu-Ang-HSsrc,arc segments,,0.5175835516392792,0.20652173913043478,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,QOTu-Ang-PCA,arc segments,64.0,0.47033023735810114,0.1511627906976744,0.16666666666666666
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,QOTc-Ang-HS4,arc labels,,0.5907358894974994,0.2465753424657534,0.6923076923076923
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,QOTc-Ang-HSsrc,arc labels,,0.549813447646265,0.21804511278195488,0.7435897435897436
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,QOTc-Ang-PCA,arc labels,64.0,0.5790465983964437,0.2529411764705882,0.5512820512820513
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,SDM-Ang-HS4,arc labels,,0.5571366198301183,0.22790697674418606,0.6282051282051282
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,SDM-Ang-HSsrc,arc labels,,0.5305628324204176,0.20735785953177258,0.7948717948717948
Right,contig,Ang,PTT,HTL,1,0.2,1,401,78,161,47,SDM-Ang-PCA,arc labels,64.0,0.5952012383900929,0.2805755395683453,0.5
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,NoAdapt,nothing,,0.5347701833769946,0.2097902097902098,0.7692307692307693
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,TargetOnly,arc labels,,0.623045169484798,0.2929936305732484,0.5897435897435898
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,Source+Target,arc labels,,0.5458244026355481,0.2147887323943662,0.782051282051282
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,COT,arc labels,,0.5546955624355006,0.22413793103448276,0.6666666666666666
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,none-Ang-HS4,arc labels,,0.46693657219973006,0.1762114537444934,0.5128205128205128
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,none-Ang-HSsrc,nothing,,0.46693657219973006,0.1762114537444934,0.5128205128205128
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,none-Ang-PCA,arc segments,64.0,0.4521711518615543,0.1527777777777778,0.28205128205128205
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,QOTu-Ang-HS4,arc labels,,0.5111732952290228,0.20218579234972678,0.47435897435897434
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,QOTu-Ang-HSsrc,arc segments,,0.5206795268714773,0.2087912087912088,0.48717948717948717
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,QOTu-Ang-PCA,arc segments,64.0,0.44468921171707554,0.10975609756097561,0.11538461538461539
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,QOTc-Ang-HS4,arc labels,,0.5695006747638327,0.23045267489711935,0.717948717948718
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,QOTc-Ang-HSsrc,arc labels,,0.5475708502024291,0.21296296296296297,0.8846153846153846
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,QOTc-Ang-PCA,arc labels,64.0,0.6281257442248154,0.2926829268292683,0.6153846153846154
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,SDM-Ang-HS4,arc labels,,0.5965110740652536,0.26627218934911245,0.5769230769230769
Right,contig,Ang,PTT,HTL,1,0.3,1,401,78,241,69,SDM-Ang-HSsrc,arc labels,,0.5608676669048186,0.22348484848484848,0.7564102564102564
